Hindi	Telugu	Similarity_Score
पर उसकी माँ की अभी मौ त हुई थी तो मैंने कहा , " ठीक है , यार . मैं यह काम कर द ूँगा . "	కానీ వాళళ అమమ అ పపుడే చని పోయింది , కాబటటి నేను " సరే , గు రూ . నేను చే సత ాల ే , " అననా ను .	0.6688
जैसे कि उसका ए ह सा स बाहर तक झ ल क रहा था और मैं बस एक बार उसे च ख ना चाहता था .	దాని తే జ స సు అంతా బయటకు వ సతునన టటు అనిపి ంచింది , ఒక సారి తీసుకో వాలని పి ంచింది .	0.5842
आपके जैसे म सत लोग मैंने आज तक नहीं देख े .	మీ అంత పి సత ాలను ఇ పపటి దా కా నేను చూడ లేదు .	0.5966
ड िए गो कभी - कभी वहाँ बार ट ें डर का काम करता है .	అ పపుడ పపుడ ూ తను అకకడ బా ర టె ండ ర గా చే సతు ంటా డు .	0.6301
हाँ , आप दोनों के क पडे एक जैसे हैं ,	అంటే , ఇదద రి డ రె స సు లు ఒక ే లా ఉననాయి ,	0.6152
आप लोग , जैसे , एक ही आदमी हो .	మీ రి దద రూ ఒకక రే అని చెపప వచచు .	0.5605
कया हो रहा है ?	ఏం జరుగు తోంది ?	0.4928
तुमहें पता है बर ॉन कस में सब ूत वाले गो दा म में जो ध मा का हुआ था ?	బ రా ంక స లో ఉండే ఆ ధా రాల కే ంద రం లో జరిగి న పే లు డు గురించి వి ననా వా ?	0.6397
- कया ? - पे जर .	- ఏ ది ? - పే జర .	0.6669
और हम सब अंदर जाएँगे .	అంద రం లోప లి కి వెళ దాం .	0.4619
तुम बार के पीछे कया कर रहे थे ?	బా ర క ౌ ంట ర వె నుక ఏం చేసతుననా వు ?	0.5677
अरे !	హేయ !	0.3519
आपकी बेटी की शादी के लिए ब धा ई .	మీ కూ తు రి పెళళి కి శు భా కా ం కష లు .	0.5552
इ ध र आओ . अरे .	ఇలా రా . హేయ .	0.4874
अरे !	హేయ !	0.3519
मैं भी यह काम खतम करना चाहता हूँ .	పని పూరతి చేయ ాలని నాకు కూడా ఉంది .	0.4862
नहीं .	వదదు .	0.3902
ऐ ड वि ल	ఆడ వి ల	0.4095
मुझे हि म मत दी थी और मुझे लगा कि मैं कर ल ूँगा .	ఆ తమ వి శ వా సం ని ం పా రు , కాబటటి చేయ గల న నే అను కుననా .	0.6150
तुम कया कहानी सुना ना चा हो गे ?	ఏం చెపప ాలను కుంటుననా వు నువవు ?	0.5356
हम सब मे ट रो से जा रहे हैं .	అంద రం మె ట రో లోనే వెళ తుననాం .	0.5682
हाँ .	ఒక ే .	0.3087
शायद मैं उसे चु रा भी ल ूँ .	దానని కా పీ కొ టటి నా కొ డ తా .	0.5416
- टर ै कर . - कम ब खत डर ग स में .	- ట రా కర . - తొ కక లో డ రగ స లో .	0.7067
हाँ . खैर . . .	హా . సర లే . . .	0.7014
- हाँ . - हाँ .	- వా వ . - వా వ .	0.4461
अब , जो मैं आप से करने के लिए कहूँ गा , वह थोडा मुशकिल होगा पर आप वह कर सकती हैं , ठीक है ?	ఇపపుడు కొనని ప ను లు చేయ మని మీకు చెప తాను , అవి కష ట ంగా నే ఉంటా యి , కానీ మీరు చేయ గల రు , సరేనా ?	0.6503
मुझे लग रहा है जैसे यहाँ ख डे होने से ही मुझे गु पत रो ग हो जाएगा . चलो , काम खतम करें .	ఇకకడ ని ల బడి ఉననా సు ఖ వయా ధ ు లు వ సతా యే మో అనిపి సతోంది . నే రు గా అసలు విషయం మాటలా డే దదాం .	0.6620
उसका इ ल जा म हम पर आ ना था . उसने सोचा था हम बचचे को अंदर नहीं भेज ेंगे .	అతని ప లా న పర కా రం మనం చా వాలి . మనం కు ర రో డిని పం పు తా మని అతను ఊ హి ంచ లేదు .	0.6466
- मैं बस तुमहें देख ने नहीं दे सकता . - हाँ . यह भा गी दा री दो - तर फा है .	- అది చేసే ట పపుడు నువవు ఉండ కూడదు . - అంత లేదు . ఏదెనా ఇదద ర మూ చేయాలి .	0.6639
- कि वह कितना बकवास काम हुआ था . . . - नहीं , वह बकवास नहीं हुआ था .	- పె ంట పె ంట అయి ందని వి ననా క . . . - లేదు , అకకడ ే ం పె ంట పె ంట కాల ేదు .	0.5896
और वह करने के लिए तुमहें उस क च रे को पूरी तरह से गा य ब करना होगा .	అలా చూ సుకో వాల ంటే , ఆ పె ంట త ాల ూ కు ఆన వ ాలు ఏ వీ లే కుండా నువవు చేయాలి .	0.6215
पर उस यु व क ने चु प के से होने वाले हम ले को गोली बा री में बदल दिया .	కానీ మన ో డు మె రు పు దా డిని కా సతా ఇ రు వర గ ాల మధయ కాల పు లలా మార చేశా డు .	0.6410
- . . . कोई यु व क मिला . . . - . . . कोई यु व क इतने माल के साथ . . .	- . . . చని పోయి న కు ర రా డి శ వం ల భి సతే . . . - . . . ఇ నని డ రగ స . . .	0.8255
हमें वह पे जर ला ना होगा . हम अंदर जाकर पे जर कयों नहीं ला सकते ?	మన కి పే జర కావాలి . వెళలి ఆ పే జర తె చ చేసు కు ంటే అయి పో తుంది కదా ?	0.6076
- तुम बहुत मजा किया हो . - कया ? नहीं , नहीं . मैं भाग ूँगा नहीं .	- భలే జో కులు వే సతా వే . - ఏంటి ? లేదు , లేదు . నేనే మీ పా రి పో ను .	0.5987
और शायद किसी दिन , मुझे उस एक आदमी की जरूरत पड सकती है .	కాబటటి అలా ంటి వయకతి అవసరం నాకు ఎపపుడ ెనా రా వచచ ని అననా డు .	0.5677
और मैंने बस ऐसे ही कहा , " कया तुम एक कम रा लेना चा हो गे ? "	ఇక అ పర య తన ంగా నే నేను " ఏదెనా గ ది కి వెళ దా మా ? " అని అడి గా .	0.6302
कयोंकि मेरा यह जान ना जरू री है कि मुझे कया गा य ब करना है .	ఎందుకంటే , నేను ఏ యే సా కష య ాలు మా యం చేయ ాలో నాకు తెలియ ాలి .	0.5887
मैं पहले ही बहुत शर मि ंद गी और बे इ जज ती महसूस कर रही हूँ .	ఇ పపటి కీ నాకు సి గ గు చే టు గా , తల కొ టటే సిన టటు గా అనిపి సతోంది .	0.6104
कि हम दोनों चा इ ना टा उन की एक ही डॉ क टर के साथ सो रहे थे .	ఇదద ర మూ , చె నా ట ౌ న లో ఉండే ఒక ే డా క ట రు తో పడ క ప ంచుకో వడానికి .	0.6396
चलो चल ें . दिन च ढ ने के समय तुमहें यहाँ नहीं होना चाहिए .	వెళ దాం పద . స ూర యో ద యం అ యయ ే స రికి నువవు ఇకకడ ఉంటే , ఇక అంతే .	0.6355
कि काम का यह अग ला हि ससा तुम मेरे बिना कैसे पूरा करते ,	నువవు ఎలా నె టటు కొ సతా వో చూడ ాలని నాకు చాలా ఆ రా ట ంగా ఉననా ,	0.5662
- ठीक है . हाँ . मैं . . . - बताओ , आ ख िर कया हुआ था ?	- సరే . అలాగే . నేను . . . - ఇక ఏం జరిగి ందో చెపపు .	0.7145
ड िए गो ने वह मेरे लिए अपनी काम की जगह पर छो डा था .	డి య ె గో , నా కోసం తను పని చేసే చో ట పెటటా డు దానని .	0.5908
एक हो ट ल का पुलिस वाला बहुत बडी - बडी हाँ क रहा है .	హో టల కా ప లా దారు డు పెదద పెదద డె లా గ సే కొ డు తుననా డే .	0.5799
फिर शायद हमें पता चल जाए कि आ ख िर चल कया रहा है .	ఆ తరవాత , ఏం జరుగు తు ందో కను కక ొ నే పరయత నం చే దదాం .	0.6100
ठीक है ? मैं वा दा करता हूँ . मैं नहीं , कया हुआ ?	సరేనా ? నేను మాట ఇ సతుననా . నేనే మీ . . . ఏ మెంది ?	0.6019
- और आप उससे पहले कभी नहीं मिली थीं ? - नहीं .	- అత డిని మీరు కల వడం అదే మొదటి సా రా ? - అవును .	0.6011
आप दोनों एक - दूसरे को ऐसे कयों देख रहे हैं ?	ఎందుకు ఒక రి ముఖ ాలు ఒక రు అలా చూ సు కుంటుననా రు ?	0.5316
- किसी को फोन किया ? - नहीं . किसी को नहीं .	- ఎవరి కె నా కాల చేశా రా ? - ఎవ రికీ చేయ లేదు .	0.4613
इस जगह में कि तने जो कर आ ते - जाते रह ते हैं ?	ఇకకడికి ఎంత మంది స ననా సు లు వచచి పో తు ంటా రు ?	0.6046
- मान जाओ . तुमहारे पास घर है . - शायद हो .	- భలే వాడి వే . నీకు ఇ లలు ఉంది గా . - ఉ ందే మో .	0.6222
पर तुमहारी बॉ स चाहती थीं कि वह यु व क जयादा डर ग ले और उनहोंने उसे रिक ॉर ड कर लिया .	కానీ అతను డ రగ స ఎకకువ అయి చా వ డ మే ఆమె కి కావాల ే మో , దానని ఇపపుడు కె మె ర ాలో బం ధి ంచింది .	0.6416
- . . . कहाँ से मिले , कमी ने ? - लै गरे न ज !	- . . . ఎ కకడి వి రా నీకు డ రగ స ? - లె గరే ం జ !	0.7487
तुमहें लगता है ये पै के ट उस खे प से हैं ?	ఈ ప యా కె టలు ఆ స రు కు లో భా గ మెన వే అంటా వా ?	0.6268
तुम मजाक कर रही हो ना ? यह एक मजाक है .	నువవు చెపపి ంద ంతా జో క కదా ? ఇ దంతా జో క .	0.5398
अगर तुमने काम खतम नहीं किया , तो पै म के कै म रे में तुमहारी भी त सवी र ें हैं .	ఈ . . . ఈ పని మీరు పూరతి చేయ కపోతే , మీరు కె మె రా కి చి క కార ని ఆమె బె ది రి ంచ వచచు .	0.6422
फिर उनहोंने मेरी बॉ स के साथ सौ दा किया	ఆ తరవాత , దాని ఆన వ ాలు చె రి పి వే య డానికి	0.5253
यह कह रहा है कि थोडी देर रु क कर सोच लो	అసలు విష యా నికి సంబం ధి ంచిన వే చెపప మని ,	0.5625
- तुमने मेरा फोन कयों नहीं उठा या था ? - अचछा , तुम दोनों बाहर निक लो . अभी .	- నేను కాల చేసిన పపుడు ఎందుకు ఎ తత లేదు ? - సరే , ఇదద రూ బయటకు వెళళ ండి . ఇ పపుడే .	0.6503
- कृपया , रुको . कृपया . - नहीं . नहीं .	- దయచేసి ఆ గ ండి . ఆ గ ండి . - లేదు . లేదు .	0.5934
स फा री घं टे के हि सा ब से मिल सकता है .	జ ూ గ ది కి ఒక గంట చ ొ పపు న అ దద ె కి ఇ సతా ం .	0.6254
मुझे समझ नहीं आ रहा मुझे सभी सवा लों का जवाब दो बार कयों देना पड रहा है .	పరతి దానికి రెండ రెండు సా రలు సమా ధా నం ఎందుకు ఇవ వాల ో నాకు అరథం కా వ ట లేదు .	0.6091
कया आप दोनों सच में पार ट नर नहीं हो ?	మీ రి దద రూ నిజంగా నే భా గ సవా ము లు కా దా ?	0.5367
- तो , बता इए मुझे , आपकी कया सला ह है ? - . . . ऊपर अ वै ध कै म रा लगा र खा है ?	- మరి ఏం చే ద దా మని అంటా రు ? - . . . అకకడ చ టట వయ తి రే కంగా కె మె రా పెటటా రా ?	0.7045
- समझ गया , दोसत . - ठीक है . धनयवाद .	- అరథ మెంది , బా సూ . - సరే . థ యా ంక యూ .	0.6583
मैं ऐसा कोई काम नहीं करता जो करना जरू री न हो . खास त ौर पर ऐसा काम .	నేను చేయ ాల సిన అవసరం లే నపపుడు ఆ పని చేయ ను . మ రీ ముఖ య ంగా అలా ంటి పని ని .	0.5989
या उनहोंने ही उस यु व क को डर ग दि ए और वह उन दोनों को फ ँ सा रही हैं .	లేదా ఆమె అతనికి డ రగ స ఇ చచి , వాళళ ి దద రి నీ ఇ రికి ంచే పరయత నం చే సతు ందే మో .	0.6322
कभी किसी को देखा नहीं , कभी कुछ सुना नहीं तो मैंने कुछ पूछ ा नहीं .	ఎపపుడూ ఎవరి నీ చూడ లేదు , ఏమీ నా చె విన పడ లేదు , కాబటటి నేనే మీ అడ గ లేదు .	0.5671
वे कोई जो खि म नहीं उठा रहे , है ना ?	వాళళు అస స లు రి స క తీసుకో వ ట లేదు గా .	0.5914
तुमहें पता है इस ने कया लिया है ?	ఇ తను ఏం తీసు కుననా డో మీకు తెలుసా ?	0.5511
- उस तरफ से . . . - मुझे पता है .	- అకకడ మ లు పు . . . - నాకు తెలుసు .	0.6677
आप घर में हैं . आप सो फ े पर बैठ ी हैं . आपकी बेटी का कया नाम है ?	మీరు ఇంట లో ఉననారు . సో ఫా మీద కూ రచ ొ ని ఉననారు . మీ అమమాయి పే రే ంటి ?	0.6234
- कया ? - उसने एक पे जर छो डा है .	- ఏంటి ? - అతను పే జర పెటట ె ళళ ా డు .	0.6663
पै म , मैं जरा बात करना चा हूँ गा .	పా మ , నీ తో ఒక విషయం మాటలాడ ాలి .	0.5583
तो शायद यह डर ग चो री के होंगे .	అవి దొ ం గి లి ంచ బడి న వి అయ యు ంటా యి .	0.5305
- हाँ , सच में . - तो करो , फिर .	- హా , నిజంగా నే . - అయితే , చేయి .	0.5979
मेरे पास है और उस में एक ही बात	ఉంది , కా కపోతే , అది వా డే ట పపుడు	0.5307
तुमहें नहीं लगता वे अब तक यहाँ आ चु के होते अगर उस में . . .	ట రా క రే కను క ఉ ండు ంటే , ఈ పా టి కి వాళళు వచ చేసి ఉండే వారు కదా . . .	0.6292
हे भगवान , बचचे . तुम जा गे . . . तुम कहानी वहाँ से शुरू करो गे ?	అ యయ బా బో య . ని దర లే చా వా . . . ని దర లే చి న పపటి నుండి చెప తా వా ?	0.6594
तो मैंने बस कहा , " यार , तुमहें कोई भी मदद चाहिए हो , यार . "	కాబటటి నేను " గు రూ , నీ కే ం సాయం కావాల ననా చేసతా , " అని అననా ను .	0.6049
सब कुछ ठीक हो जाएगा . मैं प लत झ पक ते ही वहाँ पहुँच जा ऊँगा .	అంతా ఓ కే అయి పో తుంది . క ళళు మూ సి తె రి చే లో పు నేను అకకడ ఉంటా .	0.6297
घर ले ने का कोई कारण होता है .	ఎందుకంటే అది ఇ లలు , సత రం కాదు .	0.5572
किसी चीज को हाथ मत लगा ना . किसी के लिए भी दरवा जा मत खो ल ना .	దే ననీ తా కక ూ డ దు . ఎవరెనా డో ర బె ల కొ టటి నా , తలు పు తీ య కూడదు .	0.6070
हमने दि मि तरी को बेवकूफ नहीं बना या . उसे खबर मिल चु की थी .	మనం ది మి త రీ ని వెధ వని చేయ లేదు . తన కి ము ందే సమా చా రం అ ంది ంది .	0.6015
ठीक है , अब आप स पी कर पर हैं .	సరే , ఫోన స పీ క రు లో పె డు తుననా .	0.5631
हैलो , बेटा , तुमने खाना खा या ?	హేయ , బంగా రం , ఏమెనా తి ననా వా ?	0.5678
कि यहाँ दरअसल हो कया रहा है .	నీకు అస స లు తెలి సిన టటు లేదు .	0.4941
जिस से अ ल बे नि यन गिर ो ह पर क डी कार र वाई हो और उसके डर ग बे च ने के लिए रा सता साफ हो जाए .	అ ల బ ే ని యన ల పె చ టట పర ంగా దా డు లు జ రి గే లా చేసి , డ రగ స రం గ ంలో పో టీ లే కుండా చో సుకో వాలని ప లా న .	0.6762
- ऐसे ही किसी आदमी के साथ वहाँ नहीं पहुँच . . . - ठीक है .	- ఇలా ఒక రి ని వెంట పెటటు కొ ని వచచే సతే . . . - సరే , నా య నా .	0.6646
बॉ डी गा र ड को नहीं बताया गया .	బా డీ గా ర డు కు సమా చా రం అంద లేదు .	0.5354
उन आद मि यों जैसा , जो सोच ते हैं कि वह कोई ती स मार खा ँ है .	అదే , తా నో పెదద మే ధా వి అను కు ంట ూ ఉండే ర కా నికి చె ంది న వాడు .	0.6448
तुमहें यह सुन कर शायद बेहतर महसूस हो , वह सबसे अचछी है .	నీకు ఊ ర ట కలు గు తు ందో లే దో కానీ ఒకటి మా తరం నిజం , తను టా ప .	0.5694
आप मुझे नहीं जानती ं . आप मुझ पर भरो सा कैसे कर सकती हैं ?	నే నె వర ో కూడా మీకు తెలీదు . మరి నన నె ందుకు నమ ము తుననారు ?	0.6013
- ओह , रह ने दो . - कैसे पता ?	- భలే వాడి వే . - ఎలా నమమ ాలి ?	0.6293
जू न ने मेरी जिंदगी बचा ई थी .	తను నా పరా ణ ా నని కా పా డి ంది .	0.5226
आपने जिस नंबर पर फोन किया है , वह का ट दिया गया है या अब काम नहीं कर रहा है .	మీరు కాల చేసిన నం బర కు క నె కష న ని లి పి వే య బడి ంది , లేదా పర సతు తం అది మను గ డ లో లేదు .	0.6197
जैसे यह कभी हुआ ही नहीं था . उसके लिए मैं सब कुछ कर ूँगा . चाह े कुछ भी करना पडे .	ఈ ఘ టన అసలు జరగ లేదు అనన టటు చేసతా . దాని కోసం ఏమెనా చేసతా , ఎంత ద ూర మెనా వెళ తా .	0.6661
- उसका कया ? - वे उसके हैं . . . या थे . . . वे डर ग .	- వా డె వ డు ? - డ రగ స . . . అతని వే . . . అతనికి చె ంది న వే .	0.7501
कयोंकि मैं एक ख तर ना क पर खास काम कर रहा था और लोगों का मुझ पर धयान जा रहा था .	నేనే దో పెదద పని చేసతుననా నన న ఫి లి ంగ కలి గి ంది , జ నాలు ననను ఓ రక ంట చూ సతుననారు .	0.5846
कया ? कया मतलब है तुमहारा ?	ఏమి టి ? నాకు అరథం కాల ేదు .	0.5381
तो , अब अग ला क दम कया होगा ?	అయితే , ఇపపుడు ఏం చే దదాం ?	0.5095
- दरअसल , मैं . . . - अरे !	- అయితే , నేను . . . - హేయ !	0.6470
पर उसे पर वाह कयों है ? यहाँ बस सब ूत ही मि टा ने थे .	కానీ అతనికి ఎందుకు ? అది ఆ ధా ర ాలను తొ ల గి ంచే ప నే కదా .	0.6274
- पुलिस को पार क में जयादा डर ग ले ने से म रा . . . - कोई कारण नहीं कि ऐसा . . .	- పోలీసు లకు పార కు లో డ రగ స ఎకకువ తీసుకో వడం వలల . . . - ఒక కు ర రా డి వ దద . . .	0.7381
और श ौ चा ल य की तरफ जा रही थी जब इस यु व क ने मुझसे बातें करनी शुरू कर दी ं .	మ హి ళల బా తర ూ మ వెపు వెళ తూ ఉననా , అంత లో ఓ కు ర రా డు నాతో మాటలాడ టం మొద లు పెటటా డు .	0.6784
यह एक वि शे ष ज ञ है . यह इस काम में सबसे बेह तरी न है .	అతను ని పు ణ ు డు , అత డిని మి ంచి నో ళలు ఇం కె వర ూ లే రు .	0.6303
हो श आने पर लोग सोच ते थे ,	జ నా లకు సప ృ హ వచచి చూశా క ,	0.6057
उसने सी धे पूछ ा , " तुम मेरे कम रे में आ ना चा हो गे ? "	ఆమె సూ టి గా " నా గ ది కి వ సతా వా ? " అని అడి గే సింది .	0.6591
कयोंकि मैंने पहले कभी यह इस तरह नहीं कि य . . .	ఎందుకంటే , నేను ఇలా వి చా రణ చేయ లే ద నే చెపప ాలి . . .	0.5722
या पुलिस को सौ ं प ने की जि म मे दा री अपने सिर पर तो बिलकुल नहीं लेना चाहती .	లేదా వాటి ని పోలీసు ల కి అ పప జె పప ి న ందుకు బాధ యు ర ాలి ని కా వాలని నాకు లేదు .	0.6132
- फिर जब ठीक लगे तो मैं बीच में आ जा ऊँ . - हाँ . पर अगर तुम पहले शुरू करना चाहते हो और फिर . . .	- స రెన సమయం వచచి నపపుడు , నేను అ ందుకు ంటా ను . - హా . లే కపోతే నువవే పరా రం భి ంచు , మధయ లో నేను . . .	0.6998
बाहर निकल कर दा एँ मु डो , फिर तुम पहुँच ो गे . . .	ఎ గ జి ట నుండి కు డి వెపు కు తి పపు , అపపుడు మనం . . .	0.6533
यह उस बारे में नहीं है .	నేను దాని కోసం రాల ేదు .	0.4235
- हाँ , कर सकता हूँ . - थोडा ते ज बो लो , ठीक है ?	- చెపప గలను . - క నీ సం వే గ ంగా అయి నా చెపపు , సరేనా ?	0.6472
उसने ऐसा कया कहा ? उसके हाथ में सा री ता कत थी .	ఏ మంది తను ? ఆ పరిసథి తి తన కే అను కూ ల ంగా ఉంది కదా .	0.5879
मुझे नहीं पता था कि तुम जैसे लोग भी होते हैं .	మీ లాంటి వాళలు నిజంగా నే ఉంటా రని నాకు తెలీదు .	0.5770
सुनो , मैं नहीं चाहता इसमें पूरी रात लग जाए .	హేయ , రాత రం తా ఇదే పని చే సతూ ఉండ ాలని నాకు లేదు .	0.5768
मैं ऐसे काम नहीं करता .	ఇలా నేను పని చేయ లేను .	0.4795
मेरे बारे में मत सोच ो .	నా గురించి వదిలే య ండి .	0.5405
ठीक है , धनयवाद . मुझे पता नहीं था . आगे बो लिए .	సరే , థ యా ంక యూ . నాకు తెలీదు . మీరు కా నివ వ ండి .	0.6396
और उसके साथ कया होगा ?	మరి అత డిని ఏం చేసతా రు ?	0.4925
कयोंकि मेरा काम है यह पकका करना कि तुम अपना काम ठीक तरह से करो .	ఎందుకంటే , నువవు నీ పని సరి గగా చేసతుననా వని నిర ధా రి ంచుకో వ డ మే నా పని ,	0.5169
पर मैं उस पर पूरा यकीन नहीं कर सकता . मैं इस ह द तक तो नहीं जा सकता .	అతను నమమ ద గి న వా డే అని అన లేను . అంటే . . . నేను అంత దూ రం వెళళ లేను .	0.6236
इसे बाकी के डर ग दिखा ओ .	మి గ తా వి కూడా చూపి ంచు .	0.5549
और वहाँ एक आदमी है जो देख ने में ठीक लगता है .	అకకడ ఒక డు పరి చ య మ య యా డు , అతను చాలా మంచి వాడు .	0.6173
और एक बडी उ मर की म हिला , वह भी बहुत सु ंदर थी ,	ఒక పె ద దా వి డ వచచింది , ఆమె కూడా క తతి లా ఉంది ,	0.5706
तो शायद इस तरह से . . .	కాబటటి ఇలా అయితే . . .	0.5416
वह को न डाल कर गे ट खु ला रख ने का पु रा ना तरी का ?	ట రా ఫి క కో న ని పార కి ంగ గే ట లో పె టటి న పపు డా ?	0.6343
यह तुम कर कया रहे हो ?	ఏం చేసతుననా వు నువవు ?	0.4745
तुम चाहते हो वह इन सान अके ला काम करता हो .	ఒ కకడి గానే పని చేసే వాడి కి పరా ధా న యత ఇ సతారు .	0.5264
हमारा आदमी एक ही है ?	మని దద రి మనిషి ఒక డే నా ?	0.4155
नहीं , मुझे ऐसा नहीं लगता . मुझे लगता है तुम घ बरा गए , भूल गए .	చేయ లే ద నే అనుకుంటుననా . కంగా రు పడ డా వని , మర చి పోయా వని అనుకుంటుననా .	0.5726
तुमहें लगता है मैंने उसकी ना डी नहीं देख ी ?	అతని ప లస ని నేను త ని ఖ ీ చేయ లే ద ను కుననా వా ?	0.5552
बहुत अचछे . कम रे से कहीं मत जाना . किसी को कोई फोन मत करना .	మంచిది . మీరు గ ది నుండి బయటకు వెళళ కూడదు . ఎవ రికీ ఫోన చేయ కూడదు .	0.6111
वह य ौ न - कर मी नहीं था .	అతను వయ భి చా రి కాదు .	0.5177
मेरी दो बे ट ियाँ हैं .	నాకు ఇదద రు కూ తు ళలు .	0.5001
यह य ौ न - कर मी नहीं है .	అతను వయ భి చా రి కాదు .	0.5374
और मैंने कहा , " हाँ , हाँ . जरूर . " यह मेरी जिंदगी है . कयों ना इसे भर पू र जि य ूँ ?	ఇక నేను " హా . తపప కుండా వ సతా , " అని అననా ను . ఇది నా జీవితం . సు ఖ ంగా గ డి పి తే తపప ే ంటి ?	0.6907
आज मेरे जी वन का पह ला दिन था जब मैंने आकर ष क महसूस किया था .	నేను పి సతా నని నాకు మొ టట మొదటి సారి గా అనిపి ంచింది ఇ వాళ ే కాబటటి .	0.5446
मुझे समझ नहीं आ रहा .	నాకు అరథం కా వ ట లేదు .	0.5247
तुमहें यह मा लू म है ?	అద ె కకడ ో నీకు తెలుసా ?	0.5126
मान जाओ , सच में . यह अस ली समस या है . मुझे मदद की जरूरत है .	అబబా , నిజంగా చెప తుననా . ఇది అత య వ సర పని . నాకు నీ సాయం కావాలి .	0.6465
वह यु व क पै के ट वहाँ छोड ता है और फिर वह जि ंदा बाहर आ जाता है .	ఆ కు ర రా డు స రు కు ను చే ర వే శా క , పరా ణ ాల తో బయటకు వచచా డు అనుకో .	0.6506
