Hindi	Telugu	Similarity_Score
और हम तब तक चल ते र हें गे जब तक वह रो श नी सत ह तक नहीं पहुँच जाती .	ఆ కా ంతి ని ఏదో ఓ రోజు న ఉ పరి తల ం మీద కు తె చ చే వర కూ మనం దానిని మో సతా ము .	0.6240
और यो द धा टा इट स ?	సె నిక టె ట స ఎకకడ ?	0.5047
एक स बे ट टी पी यर सन	ఎ కస బె టీ పి య రస న	0.5861
इं टर - वॉल ट आर का इ व	ఇంట ర - వాల ట ఆర కె వ	0.6164
तुमहारे पास है ?	మీ దగగర ఆ యు ధ ాలా ?	0.4326
तो ऐसा करते हैं .	మనం ఇలా చే దదాం .	0.5474
तुमहें सं घ में यही बता ते हैं ?	నీ సో దర జా తి లో నీకు అదే చెపపా రా ?	0.5507
लि खा है इसे बाहर से खो ला था .	బయ టి నుంచి తె రి చా రని చూ పు తోంది .	0.5481
वह मर चुका है .	అతను చని పోయా డు .	0.4537
पा नी का सं कट और वो कै दी . . .	నీ టి సం కష ో భ ం , ఇంకా ఖ ె దీ లు . . .	0.6335
इ क ती स से तै ं ती स	3 1 నుండి 3 3 కి	0.3455
इसमें तो टे म पर ड ला इ नि ंग भी है , मतलब . . .	వీ టి లో టె ం పర డ లె ని ంగ ఒకటి ఉంటుంది , అది . . .	0.6496
बात सं घ की है .	అది సో దర జా తి .	0.5218
{ \ an8 } . . . याद रख ें आज हमारे वॉल ट का भ वि ष य त य होगा .	{ \ an8 } . . . ఇ వాళ అనే ది మన వాల ట కు భ వి త అని గురతు ంచుకో ండి .	0.7422
मैं बच चा था तब ब म गि रे थे .	బా ం బు లు పడి నపపుడు చినన ో డిని .	0.5364
हैलो , वॉल ट 3 3 .	హలో , వాల ట 3 3 .	0.6453
ताकि हम साथ में ठीक हो सक ें .	అలా మనం ఉ మమ డి గా కో లు కో గల ం .	0.5192
र च ना त म क पर य वे कष क अ शो क ब कष ी	కరి యే టి వ సూ పర వె జర శి రీ ష దర భా	0.6052
मेरे पिता भी यही कहते थे .	నా నానన కూడా అదే చెపపే వారు .	0.5059
आने के लिए सभी को धनयवाद .	మీ రా కకు అంద రికీ ధనయవాదాలు .	0.5098
- उनहोंने कहा ह थ िया र नहीं हैं . - झूठ .	- తమ దగగర ఆ యు ధ ాలు లే వ ననా రు . - అది అబ దధ ం .	0.6338
तुमहारा नाम ?	నీ పేరు ఏంటి ?	0.4429
मुझे विश वय ु द ध का पता है , ब म गिर रहे थे ,	నాకు మ హా యు దధ ం , బా ం బు లు పడ డం తెలుసు ,	0.6355
तुम दवा के बारे में झूठ बोल सकते थे , पर नहीं बो ला .	మ ందు విషయం లో అబ దధ ం చెపపి ఉండ వచచు , అలా చేయ లేదు .	0.6377
हम इस जगह को साथ देख ें .	మనం ఈ చో టు ను కలిసి చూడ డం .	0.5177
सट ै ंड बा य मो ड	సటా ండ బె మో డ	0.4047
मैं बे हो श थी तब मुझे मार सकते थे ,	నే న కకడ పడి పోయి ఉండ గా ననను చం పే య వచచు ,	0.5890
नर भ कष ी मतलब ?	ఫీ ండ ఏమి టి ?	0.3874
हैलो , न ॉर मन .	హలో , నో ర మన .	0.5007
हुआ कया था ?	ఏం జరిగింది ?	0.4275
इस दुनिया में भरो सा करना मुशकिल है .	ఇకకడ నమమ కం తవర గా రా దని అరథ మెంది .	0.5455
च श मा और पू रे श री र वाला ?	అ దద ాలు , ఆ శ రీ రం అంతా ?	0.6221
टर ै कर से तुमहारे सा थी को ढूँढ ल ेंगे , उससे सिर ल ेंगे	నా ట రా కర ఉ ప యో గి ంచి , నీ సి పా యి ని పటటు కు ని , త లను తీసుకు ని ,	0.5881
मुझे लगता है सं कट के इस समय में हमें किसी अनु भ वी वय क ति की जरूरत है .	సం కష ో భ ం సమయం లో , అను భ వం గల వారి ని ఎ ంచుకో వాలని నాకు అనిపి సతోంది .	0.6503
जी ने का अचछा तरी का है .	మంచి గా బ త క డం లా ఉంది .	0.5094
{ \ an8 } बे ट टी 3 1 से 3 3	{ \ an8 } బె టీ 3 1 నుండి 3 3	0.8021
- कया ? नहीं . - ठीक है !	- ఏంటి ? లేదు . - సరే !	0.6303
तीन की गि न ती पर हाथ ऊपर करना .	మూ డు లె కకి ంచ గానే చే తులు ఎ తతు దాం .	0.5148
व ु डी का साथ द ें भ वि ष य का ओ वर सि यर	భా వి ఓ వర సీ ర వ ూ డీ తో పని చేయ ండి	0.5611
उनहोंने वॉल ट 3 2 में वही तो किया .	వాల ట 3 2 లో కూడా వాళల దే చేశారు .	0.5755
मेरी माँ का पि प - बॉ य हम ला वर ों को कैसे मिला ?	మా అమమ పి ప బా య రె డ ర ల దగగర కె లా చే రి ంది ?	0.5589
बे ट टी को वो ट द ूँगा .	నేను బె టీ కి ఓ టే సతాను .	0.5274
माँ मुझे उस रो श नी में खेल ने ले जाती थी	ఆ లె టు కింద ఆ డి ంచే ందుకు మా అమమ తీసు కె ళ ి తే ,	0.5928
बस पिछ ले 2 00 साल , बडी खबर ें .	గ త 2 00 ఏ ళల వర కే , చ క చ కా చెపప మని .	0.6030
वॉल ट 3 1 यहाँ से कैसे अलग है ?	ఇ కకడి కంటే వాల ట 3 1 లో తే డా ఏంటి ?	0.6198
हो सकता है अगर . . . मतलब , बता द ें तो .	కా వచచు , ఒక వే ళ . . . అంటే , తెలి సే పని లేదు .	0.6379
- लगता था काम ब ने गा ? - सिर तो मिल गया था .	- అలా జరుగు తు ంద నా ? - నా దగగర తల ఉంది .	0.6161
किसी कारण से गु पत मत दा न है .	అందుకే పర ె వే టు బ ూ త లలో ఓ టే సతా ం .	0.5973
कै ली फो र निया ग ण राज य का नाम नहीं सुना ?	న యూ క ాలి ఫో రని యా రి ప బ లి క గురించి విన లేదా ?	0.5670
न ु का को ला	న యూ కా లూ కా	0.5149
तुमहारे पिता के साथ .	నేను ఇంకా మీ నానన .	0.5106
सब ठीक है .	పర వాలేదు .	0.4251
अजीब नहीं लगता कि हम वॉल ट 3 1 से ही ओ वर सि यर चु न ते हैं ?	మనం ఎపపుడూ వాల ట 3 1 ను ంచే పర య వే కష కు ని ఎ ంచుకో వడం వి ంత గా లేదా ?	0.6713
जब वे हमें टा र गे ट के साथ लौट ता देख ेंगे .	అంద రి మొ హ ాలు చూడ ాలని ఉ త సా హ ంగా ఉంది .	0.6286
सट े फ , मैं तो जा ही रहा था .	సట ె ఫ , ఇ పపుడే బయ లు దే రు తుననాను .	0.5889
फ ॉल आ उ ट पर पिछ ली बार	ఫ ాల ౌ ట ఇంత కు ముందు	0.5397
जब मैंने गोली मा री , लगा मैंने कर दिया .	నేను కాల చా క , సా ధి ంచా నని భా వి ంచా ను .	0.5412
बरा ंड नहीं किया तो मैं आपका आ धि का रिक सा थी नहीं हूँ .	కానీ నాకు ము దర వే సే వర కూ నేను అ ధి కా రిక ంగా మీ సి పా యి అవ వ ను .	0.5544
लोग यही कहते हैं .	పర జ లు అదే చెబు తారు .	0.4695
हमारे बिना हो भी चुका है .	మేము లే కుండా నే అది జరిగింది .	0.4791
मुझे यहाँ मत छोड ो .	నన ని లా వదిలే య కు .	0.5444
कोई मेरी फ यू जन को र ले गया . पलीज .	ఎవరో నా ఫ యూ జ న కోర కొ టటే శా రు . దయచేసి .	0.6205
कहना कया चाहती हो ?	ఏం సూ చి సతుననా వు ?	0.5164
सही कहा .	అది నిజం .	0.3957
यह इं टर वॉल ट ले न - दे न का रिक ॉर ड है	ఈ కి ంది ది వాల టల మధయ మార పి డి ల రి కార డు	0.6102
यह दुनिया बु री है .	నా కి కకడ న చచ లేదు .	0.5234
जयादा सं सा धन हैं , बेहतर शि कष ा है और वह कहा व त भी तो है .	మె రు గె న వి ద యా వయ వ సథ , ఇంకా , ఓ పర ముఖ మాట తెలుసు గా .	0.6781
हम कि सम त वाले हैं .	మనం అద ృష ట వం తు ల ం .	0.5341
ए च - अनु सं धा न ए व ं वि का स ह ॉ थ ॉर न मे डि कल पर यो ग शा ला	హె చ - పరి శ ో ధన మరియు అభి వ ృ దధ ి హా థ ో ర న మె డి కల ల యా బ రే ట రీ స	0.7161
पता है , मैं भी चु ना व ल डा था एक बार .	నాకు తెలుసు , ఓ సారి పో టీ చేశా ను .	0.5624
मेरे जैसे आ म लोग रह ते हैं .	నా లాంటి సా ధా రణ మను ష ు లే .	0.5723
और साथ में काम कर सक ें .	ఇంకా కలిసి పు న ర నిర మి దదాం .	0.4725
वह वा कई खास था .	అది చాలా పర త యే కం .	0.4540
मुझ पर कर सकते हो .	కానీ ననను నమ ము .	0.5116
यु द ध के बाद यहाँ 3 4 , 00 0 लोग रह ते थे ?	యు దధ ం తరువాత ఇకకడ 3 4 , 00 0 మంది నివ సి ంచా రా ?	0.6789
सच में ? बहुत दर द होगा .	క చచి త మా ? న ొ పప ి గా ఉంటుంది .	0.5195
मुझे निका लो , फिर ले लेना .	ననను తీ సతే తీసుకో వచచు .	0.4689
पू रे दस पो सटर लगा ए थे .	ప ది పో సట రలు పె టటి ఉంటా ను .	0.5870
वॉल ट 3 1 , 3 2 और 3 3 में .	ఈ వాల ట 3 1 , 3 2 ఇంకా 3 3 లలో .	0.7961
तो , मतलब , प ृ थ वी गो ल है , च प टी है . . .	ఇక , అంటే , భ ూ మి గు ండ రం , భ ూ మి బ లల ప రు పు . . .	0.7386
यह टी - 6 0 है न ?	టీ - 6 0 , అంతే కదా ?	0.5934
यहाँ वो ट करें !	ఇకకడ ఓ టు వే య ండి !	0.4723
उससे भी बडी बात , स भ य ता का भ वि ष य भी .	ఇక , మ రీ ముఖ య ంగా , మా న వాళ ి కి భ విష యత తు అని .	0.6154
पर मैं ऐसी जगह से आई हूँ जहाँ अपनी दुनिया खुद बना ते हैं .	కానీ ఎవరి నె నా ఒ పప ి ంచ గ లి గే చో టు నుండి నేను వచచా ను .	0.6128
तब तो सच होगा .	అయితే నిజ మే నే మో .	0.3289
फिर ह क के दिन का कया ?	పు న రు దధ రణ ది నం సంగ తే ంటి ?	0.5499
यह . . .	అది . . .	0.7117
वही जो हमेशा होता है .	ఎపపుడూ జ రి గే దే జరిగింది .	0.4454
मैंने वॉल ट 3 1 की ओ वर सि यर से बात की और हमारी एक रा य ब नी .	ఇపపుడు , వాల ట 3 1 పర య వే కష కు ని తో నేను మాటలా డా క , మేము అ ంగ ీ కరి ంచా ము .	0.6390
जो लोगों की अ द ला - बद ली का है	వయ క తు ల పం పి ణ ీ కోసం అమ లు చేసిన ది	0.5812
अब मैं आपका सा थी हूँ . आप जो चा हें बता एँ .	ఇపపుడు అ ధి కా రిక ంగా మీ సి పా యి ని . ఏదెనా చెపప ండి .	0.5283
शे डी सै ंड स में सवागत है	ష ే డీ శా ండ స కు సవా గ తం	0.6016
और न ई शु रु आत करेंगे .	కొతత జీవితం ఆ రం భి సతారు .	0.4910
पर नहीं मा रा .	నువ వ లా చేయ లేదు .	0.4139
- और अ नि श चि त ता . . . - सच , कोई बात नहीं .	- ఇంకా అని శ చి తి అంత టి తో . . . - నిజంగా పర లేదు .	0.6314
यह कै सी जगह है ?	ఈ చో టు ఏమి టి ?	0.5518
तुम पाँच - छ ह यो द धा ओं को मेरे पिता को बचा ने मेरे साथ भे जो गे .	మా నా ననను కా పా డే ందుకు మీ సె ని కు లలో ఐ దారు గురి సే వ లను నాకు అ ంది సతా వు .	0.6189
- उनहें पि प - बॉ य चाहिए . - उनके पास था .	- పి ప బా య కావాలి . - వాళ లకు ఉంది .	0.5901
मुझे भरो सा करना तो है ,	నినను నమమ ాల నే ఉంది ,	0.5062
पर हमारा जज बा नहीं .	కానీ మన స ఫ ూర తి ని కాదు .	0.4224
तुम यह इसी लिए पूछ रहे हो .	ఎందుకు అని నువవు అడి గే ది ఇదే .	0.4828
ओ वर सि यर के रूप में मेरा पह ला आ देश है कि सारे वॉल ट की मी टि ंग होगी	పర య వే కష కు ని గా నా మొదటి శా స నం లో , రే పు ఉద యం 1 0 : 00 గంట లకు	0.6895
शायद मुझे तुमहें कुछ बता देना चाहिए .	బహుశా నీకు చెపపి తీ రాల సిన విషయం ఒకటి ఉంది .	0.5381
दरअसल , बात यह है . . .	నిజ ానికి , అది . . .	0.5273
कया कर दिया ?	నువవే ం చేశా వు ?	0.3959
तो उन में कया होगा ?	మరి వాటి లో ఏ ము ననా య ని ?	0.4541
ठीक है .	అడుగు .	0.3550
मुझे समझ आया कि उनकी वजह से सब सच लगता था .	అద ంతా నిజంగా అనిపి ంచే లా చేసిన ది ఆ మే నని గర హి ంచా ను .	0.4750
हम आगे जा रहे हैं .	మేము అ టు దా ట ాలి అంతే .	0.4638
तैयार ?	సిదధ మా ?	0.3426
हमारे वॉल ट इतने प वि तर हैं कि इन हें खा ली नहीं रख ना चाहिए .	మన వాల ట లను ఖ ా ళ ీ గా ఉ ంచ కూడదు , అవి చాలా ప వి తర మెన వి .	0.6493
अन य लोग अग ले कुछ हफ त ों में वॉल ट 3 2 में रह ने आ एँगे	ఇ తరు లు రా బో యే కొనని వా రాల లో వాల ట 3 2 కు మా రి	0.6262
हम कहाँ हैं ?	మనం ఎ కక డు ననా ం ?	0.4008
सा व धा नी बर त रहे हैं . तुम आ सकते हो .	సరే , మేము జా గర తత గా ఉననా మ ంత ే . మీరు రా వచచు .	0.6123
मैंने कहा था . दर द होगा .	చెపపా ను గా . న ొ పప ి గా ఉంటుంది .	0.5023
थे डि य स , तुमहें मार डाल ूँगा .	నినను చం పు తాను , థా డి య స .	0.5794
तरी का सब का अलग होता है .	ఎలా అనే విషయం లో ఏ కీ భ వి ంచ రు .	0.4975
हम लौट नहीं सकते ?	మనం ఇంటికి పో వచచు గా ?	0.4480
मुझे बस इतना पता है कि हम बस जा रहे हैं .	నాకు తెలి సి ంద లలా మనం వెళలి పో వాల నే .	0.5799
सुनो , मेरे पास टर ै कर है जो उस सिर तक ले जाएगा .	వి ను , ఆ తల దగగర కు తీసు కె ళ లే ట రా కర ఉంది .	0.6639
मैं बचा था .	నేను బ తి కా ను .	0.4292
मैं बे ट टी हूँ , ओ वर सि यर के लिए आपका वो ट चाहती हूँ .	నేను బె టీ ని , పర య వే కష కు ర ాలి గా ఇ వాళ మీ ఓ టు కోసం కో రు తుననాను .	0.6290
घ ो ष ित करते हुए खुशी होती है कि 9 8 परति श त बह ुम त के साथ . . .	ఇది పర క టి ంచడం నాకు గ ౌ ర వం , 9 8 శా తం మె జా రి టీ తో . . .	0.7135
हम में से कुछ लोग 3 3 को फिर से बना एँगे ,	మన లో కొ ంద రు 3 3 పు న రని ర మా ణం కోసం ఇకకడ ే ఉంటా రు ,	0.6256
अरे , तुमहें वि कि रण की बी मा री है .	హే , నీ ది రే డి యే షన అ నా రో గ యం .	0.5668
ए वा वे सट ओ वर सि यर - 3 1 से 3 3	ఏ వా 3 1 నుండి 3 3 - గె లి చి న ఓ వర సీ ర	0.6784
