Hindi	Telugu	Similarity_Score
शुकरिया जो मुझे अपने साथ ला ए .	ననను రా ని చచి న ందుకు ధనయవాదాలు .	0.5437
पर , कयों ? मेरा मतलब . . .	అయి నా , ఎందుకు ? అంటే . . .	0.5739
पर इतना ही है . मतलब ,	కానీ అది అంతే . అంటే ,	0.4482
हम सब अके ले ही हैं .	మన మ ంతా ఒ ంట రి వాళళ ం .	0.4947
बहुत मजा आया .	చాలా బాగుంది .	0.3566
बडा मजा आया .	చ ాల బాగుంది .	0.3160
यह तुमहारी छ वि को सु धा र ने के लिए	ఇది నీ గ ౌ ర వా నని తిరిగి ని ల బె టటి ,	0.5278
तुम जो चा हो गे , मैं वह बन सकती हूँ .	నీకు కొ రు కునన ఎవరి లా అయి నా కా గలను .	0.5743
नहीं .	వదదు .	0.3902
मुझे अपने सि वा . . .	నాకు ఎవరూ వదదు . . .	0.6130
और जब मुझे पता चला कि मैं पे ट से हूँ ,	నేను గర భ వ తి నని తెలి సా క , వా ట కి వెళళ ా ను .	0.6041
बकवास ! मुझे मो टे बचचे बहुत पया रे हैं .	బ ొ దదు పిలల ల ంటే నా కి ష టం ! ననను వాడు కో .	0.6117
पर कया पता कं पा उ ंड वी कया कर सकता है ?	ఎవ రికి తెలుసు కా ం ప ౌ ండ వీ ఏం చేయ గల దో ?	0.5763
ए - ट रे न है जो अ श वे त है . ब लै क नो आर है .	ఏ ట రె యి న ఉననాడు , అతను న లల జా తి వాడు .	0.6417
और मैं उसे बर बाद कर देना चाहती हूँ .	నాకు అతని ని కొ ంత వర కు చం పాల నే ఉంది .	0.5787
मैं रा यन के सामने खुद कु शी कर ल ूँगी .	ననను నేను రా యన ముందు చం పు కుంటా నని .	0.5516
मैं द से वे न टा वर के च क कर लगा ती हूँ ,	నా క డు పు లో ఆ ందో ళ న తో తి రుగు తు ంటా ను ,	0.6237
मुझे बच चों से न फ रत नहीं है . बस . . .	నేను పిలల లను ద వే షి ంచ ను . కేవలం . . .	0.6440
हाँ , पर . . . मेरा मतलब , जि या ना . . .	అవును , కానీ . . . అంటే , జి యా నా . . .	0.7071
हाँ , मैं द ौ ड सकता हूँ . मैं बस . . .	నేను పరి గె తత గలను . నేను కేవలం . . .	0.6042
वह कई दि नों से न शा करके बैठ ा है .	రోజు లు గా అతను మ తతు లో తే లు తుననా డు .	0.5772
लो , गी ले टि श ू इस ते माल करने चाहिए .	ఇది గో , త డి రు మ ాలు తీసుకో . ఇది గో .	0.6313
मुझसे ये झूठ और बर दा श त नहीं होते .	నేను ఈ అబ దద ాల తో వి సి గె తతి పోయా ను .	0.6135
पर मुझे लगा कि मैं चु न सकता हूँ .	కానీ నేను ఎ ంచుకో వచచ ని అను కుననాను .	0.5339
अके ले दु ः ख मना कर कया फा य दा होगा ?	ఒ ంట రి గా వి చా రి ంచడం వల న ఏం లా భ ం ?	0.6130
मैंने उसे किस करने की कोशिश की .	ఆమె ను ము దదు పెటటు కో వాలని చూశా .	0.5245
और कं पा उ ंड वी के बारे में ता जा	కా ం ప ౌ ండ వీ పె మా నిర ంత ర క వ రే జీ లో	0.5732
सट ॉर म फर ंट के बारे में पता चला ?	మీరు సటా ర మ ఫర ంట గురించి వి ననా రా ?	0.5935
या सुरकष ित महसूस नहीं कर सकते ,	లేదా సు ర కషి ంత గా ఉననా మ నన భా వ న కు ,	0.5227
यह . जि या ना . मैं इसे चु न ता हूँ .	ఆమె . జి యా నా . ఆమె ను ఎ ంచు కుంటా ను .	0.6371
जो कि मेरे लिए न ई बात थी . हाँ .	అది నాకు వార త లాంటి ది . అవును .	0.5904
उसके कुछ जान - पह चा न वाले भी थे .	అతనికి తెలి సిన కొ ంత మంది కూడా .	0.5542
चे ह रे की पह चा न करके देख ती हूँ .	ముఖ గుర తి ంపు శ ో ధన చే సతే చ ాలు .	0.6112
दुनिया का न क शा और बि गा ड दिया .	పరప ంచా నని దారు ణ ంగా మా రచ డానికి .	0.4668
ए - ट रे न , तुमहें निका ला जाता है .	ఏ ట రె యి న , నినను బయటకు పం పా రు .	0.6289
एक नि जी सुरकष ा कं प नी खो ली है .	పర ె వే ట భ దర త కం పె నీ పరా రం భి ంచా .	0.5997
पर द से वे न आपकी हि फा ज त करे गा .	కానీ సె వెన మిమమలని ర కషి సతుంది .	0.5344
" कभी था . एक रिश ता . " एक रिश ता ?	" ఒక సారి సంబం ధం . " ఒక సంబం ధ మా ?	0.6267
रात को इतने शो र में सो ने जाता ,	నేను రాతరి పడు కుననా క , ఆ శ బ ధం ,	0.5871
कि अपनी खुद की आँख ों में देख कर	నీకు త ృ ప తి కలి గా క నీ క ళళ లలో కి	0.5414
इस दुनिया के सबसे खास मर द हो .	భ ూ మి మీద చాలా పర త యే క మెన మనిషి .	0.5498
मैंने व ॉ ट में इतना शो र म चा या	నేను వా ట వర ండ ాల ల ొ పె కీ కింద కు	0.5872
कमी ने , मुझे कुछ नहीं संभाल ना .	నాకు బాధ యత తీసుకో వాలని లేదు .	0.5596
मुझे तुमहारे पिता के बारे में	నా క ది మీ నానన సంగ తి తెలియదు .	0.5065
और तुम कस ै ंड रा को चु न रहे हो .	నువవు క సా ండ రా ను ఎ నను కుననా వు .	0.5741
और तुमने मेरा हु कम नहीं मा ना	నువవు అతని తో కలి శా వు కాబటటి	0.5431
और हम हर रो ज शुकर गु जार हैं .	ఇంకా పరతి రోజు మేము క ృ త జ ఞ ు ల ం .	0.5288
पता चला कि वह एक श ै ता न थी .	ఆమె ఒక దు ష టు ర ాలి గా తే లి ంది .	0.5471
कया , देर तक पार क में ट ह ल ना ?	ఏంటి , పార కు లకు సు ద ూర న డ కా ?	0.6344
मैडम , जरा हमारी बात सु नि ए .	ఏమ ండి , మేము చెపపే ది విన ండి .	0.5264
बु चर , तुम जि तने दिख ते हो ,	బు చ ర , ఎలా మూ ర ఖ ంగా ఉండ గల వు ?	0.6119
मुझे इतनी शर म महसूस होती .	నాకు చాలా ఇ బబంది గా ఉండే ది .	0.4980
पिता लोगों और ची नी के नाम .	త ండ రు లకు , తీ పి ప దా రథ ాల కు .	0.5338
पिता लोगों और ची नी के नाम .	త ండ రు లకు , తీ పి ప దా రథ ాల కు .	0.5338
चार ल सट न च यू और बि ट - ओ - ह नी .	చ ాల ె సట న చూ ఇంకా బి ట ఓ హ నీ .	0.6641
और अगर तुम खुद के साथ हो ,	ఇది స వ యం సం పర కం కూడా కాదు ,	0.5436
या फिर अभी देख सकती हूँ .	లేదా నేను వెంట నే చూడ గలను .	0.5209
वही ल ऑ फ फ ॉर च ून , सै ली रा इ ड	వీ ల ఆ ఫ ఫా ర ట యూ న , స ాల ీ రె డ	0.7094
जब से बचचे का जन म हुआ है .	నేను జ న మని చచి న పపటి నుండి .	0.5539
देखा , तुम कि तने ह सी न हो ?	చూడ ె ంత ఆ కర ష ణ ీ య ంగా ఉననా వో ?	0.5265
वे सब मुझे देख रहे हैं ,	వాళళు ననను చూ సతుననా ర ంత ే ,	0.4260
लोग गु स से से ति ल मिला ते .	జ నా నికి చాలా కో ప మొ చ చే ది .	0.5629
जिस ने बिना किसी वजह के ,	అ పార ట మె ంట భ వం తి పె అతని	0.5150
दूसरे दर जे की सु पर ही रो ,	పెదద గా పేరు పొ ందని సూ ప ,	0.5824
अरे , बा प रे ! यह तो . . .	అయ యో , దేవుడా ! అది . . .	0.6871
कि आप अपने परे मी के लिए	నీ వు కో రు కునన వాడి కోసం	0.5143
कि मि को , मेरी तरफ देखो .	కి మి కో , నా వెపు చూడు .	0.5255
मुझे नि रा श मत कीजिए गा .	నా నమమ కం వ మ ము చేయ క ండి	0.5868
और यह द से वे न और मेरे ,	అదే సె వెన , అంటే నేను ,	0.4962
कोई नि जी बै र नहीं है .	ఇది ఏ దీ వయకతి గ తం కాదు .	0.5603
बे ग न , रे ग न , पै ले स टा इन	బి గి న , రీ గ న , ప ాలి సట ీ న ,	0.6752
पर मेरे माँ - बा प को लगा	కానీ మా కుటుం బ స భ యు లు ,	0.5676
तुम बहुत ही बे कार हो .	నువవు దయ నీ య ంగా ఉననావు .	0.5073
कल सु बह , व ॉ ट सक वे यर .	రే పు ఉద యం , వా ట స క వే ర .	0.6512
कया यह ठीक नहीं होगा	మన స ొ ంత ంగా ఒక రు ఉండ టం	0.4782
तुमहें वह पसंद आए गा .	వాడిని నువ విష ట పడ తా వు .	0.5018
मेरा वह मतलब नहीं था .	నా ఉద దే శ యం అది కాదు .	0.5178
सं वाद ही सब कुछ है .	అంతా క మ యూ ని కే షన తో టే .	0.5618
तुम कया यहीं रुको गी ?	నువవు ఇకకడ ే ఉంటా వా ?	0.4871
हमने आ ग शुरू नहीं की	ని పపు మనం రా జే య లేదు	0.5365
बाकी की दो कया हैं ?	మి గి లి న రెండ ూ ఏమి టి ?	0.3815
मेरे पास सि पा ही हैं .	నాకు సె ని కులు ననా రు .	0.5452
देखो , अगर दोबारा कभी	నీకు మళళీ ఆ ల మ ండ జా య	0.4619
वय क ति गत रूप से न ल ूँ तो और कया कर ूँ ?	అది వయకతి గ తంగా తీసుకో కుండా ఉండ టం కష టం .	0.5560
इस पूरी दुनिया में ,	వి శ ాల పరపంచ మ ంత టి లో	0.4287
इन त ू फा नी सु र ंग ों में कहीं गा य ब हो गए .	వాళళ ీ తు ఫా ను పె పు లలో తపప ి ంచు కుననా రు .	0.6315
ए म पो रि या मो टर को रट	ఎ ం పో రి యా మో టా ర కోర ట	0.4461
जान , उनहें रा यन से मतलब है , हम से नहीं .	బంగా రం , వాళళ కు రా యన ముఖ యం , మనం కాదు .	0.6055
मैं हर रात चार घं टे जि तना सो ती हूँ .	నేను రాతరి నాలు గు గంట లే మో పడు కుంటా ను .	0.5741
स पा इस गर ल स , है ना ?	స పె స గర లస , అవునా ?	0.6080
हर सु बह 1 1 : 00 ब जे घर के पास आती है .	పరతి ఉద యం 1 1 : 00 కు ఇంటికి వ సతుంది .	0.6880
भगवान ही जानता है	దేవు డి కే తెలియ ాలి ,	0.3275
तुमहें बस अपने दर श कों से जु ड ने में	నీకు పరే కష కు లతో సంబం ధం నె ల కొ ల ప డానికి	0.5498
कयोंकि मैं एक का ति ल नहीं हूँ और मैं	నేను నే రు గా వెళళి ఎవరి నో చం ప లే దని	0.5385
वह ठीक है . मैंने उसके साथ कया किया ?	ఆమె బాగానే ఉంది . ఆమె కు ఏం చేశా నా ?	0.5677
किस ने कहा कि मैं अके ली हूँ , कमी ने ?	ఒ ంట రి గా ఉననా నని ఎవర ననా రు , వెధ వా ?	0.5693
और जब भी हम लोग वहाँ जाते , हर बार ,	ఆయన పరతి ఒకక దానని రు చి చేసే వారు ,	0.5303
र च ना त म क पर य वे कष क	కరి యే టి వ సూ పర వె జర	0.5548
बल कि हाथ - पै र और ग ं दे हो जाते हैं .	దా నన ంతా చ ర మ ం మీద పు లు ము కుంటా వు .	0.6417
अचछा , तो हमारे पास दो कम रे हैं ,	సరే , అయితే , రెండు గ దు లు దొ రి కా యి ,	0.5856
दो हफ ते बाद , वह मुझसे अलग हो गया .	రెండు వా రాల తరువాత , వి డి పోయా డు .	0.5606
कयोंकि अगर उस और त को पता चल गया	ఎందుకంటే ఆ మ హి ళ నేను నో రు వి పప ా నని	0.4708
मैं तुमहें इस ह द तक पयार द ूँगा ,	నేను నినను ఎంత గా త ృ ప తి ప రు సతా న ంటే ,	0.5211
नहीं . मैंने . . .	లేదు . నేను . . .	0.6106
कॉ फी में तीन बार च म म च घ ुम ा ता है .	అతను కా ఫీ మూ డు సా రలు తి పపు తా డు .	0.5379
आप कया कहते हैं ?	మీరు ఏం అంటా రు ?	0.4192
वह व ॉ ट की करो ड ों की सम पत ति है .	అతను వా ట బి లి యన డ ాల ర ల ఆ స తి తు న క .	0.6383
हाँ , और फिर कया ?	సరే , అ పపుడే ంటి ?	0.4959
मतलब , यही है . बिना किसी शक के .	ఆ మే నాకు కావాల సింది . పర శ నే లేదు .	0.5302
सुनो , श री र के किसी भी हि स से को ,	వి ను , నీ శ రీ ర భా గం ఏదెనా సరే ,	0.6073
मैं तुमहें यहाँ से निकाल ल ूँगा .	నినను ఇ కకడి నుండి తీసు కె ళ తాను .	0.5218
मैंने उसकी आँख ों को च म क ते देखा .	నేను అతని క ళళు మె ర వడం చూశా ను .	0.5976
मैं तुमहें अचछी तरह जानती हूँ	అంద రి కంటే ఎకకువ గా నువవు తెలుసు ,	0.4582
कम जो र क डि यों की एक ज ं जी र है .	అది బ ల హ ీ న సంబం ధ ాల బ ల హ ీ న పర ం పర .	0.6258
और नए सि रे से शु रु आत की जाए .	పరా రం భి ంచ ాల సిన సమయం వచచి ందే మో .	0.5595
हम लोग वे ग स नहीं जा रहे , समझ े ?	ఇది వే గ స కు యా తర కాదు , సరేనా ?	0.6199
कया कर रही हूँ ?	ఏం చేసతుననా ను ?	0.4780
भा ड में जाए वह .	వాడిని వదిలే య .	0.3899
रुको , कै सी सन क ?	అ తి శు భ ర త ఏంటి ?	0.5468
पर मैं तुमहें देखना चाहती हूँ .	అయి నా నాకు నినను చూడ ాలను ంది .	0.5157
ए ली ना कहाँ है ?	ఎ లీ నా ఎ కక డు ంది ?	0.5084
फिर एक सु बह , मैं उठा और . . .	ఒక రోజు ఉద యం , నేను లే చా ను . . .	0.6389
पर तुम लोगों को वा दा करना होगा	కానీ మీ ర ంద రూ నాకు మాట ఇవ వాలి	0.5119
एक बात इसी कष ण तुमहें बता द ूँ .	నేను వెంట నే నీ కొ క టి చెపప ాలి .	0.5331
और ए मी बर टन श ॉ ने दो हफ त ों तक ,	ఆ మీ బర టె న షా , రెండు వా రాల ే మో	0.6059
हे भगवान . उसे न शे की हा लत में	దేవుడా . దానిని మ తతు లో చేసిన	0.5002
पर मुझे यह बात अजीब लग ती है	కానీ అది పిచచి గా అనిపి సతుంది ,	0.4349
और भी आ एँगे . और सच क हें तो ,	ఇంకా వ సతారు . మన ంద రికీ తెలుసు ,	0.5625
लगता है वह एक सच चे ही रो थे .	మీ నానన నిజ మెన హ ీ రో లా ఉననారు .	0.5279
तुमहें इसकी कितनी जरूरत है ?	నువ వి ది ఎంత గా కావాల ను కుననా వు ?	0.4619
अचछा . ठीक है .	అలా గ లా గే . సరే .	0.4805
ए - ट रे न , तुम द ौ ड नहीं सकते .	ఎ ట రె యి న , నువవు పరి గె తత లేవు .	0.6444
सब कुछ अपने का बू में करना ,	అది అతను ని యత రి ంచ లేని వాటి పె	0.5388
लै प टॉ प पर मी म तैयार करते हुए	ఐ దు గురి తో ల యా ప టా ప లలో మీ మ లు	0.5916
कयोंकि मुझे पता था कि तुम उसका पी छा करो गे	నువవు అత నని వె ం బడి ంచి ప గ తీ రచు కుంటా వు ,	0.5466
जब तक बात नहीं बि ग डी , सब बहुत अचछा था .	అది సర దా గా ఉంది , అది దారు ణ ంగా మార న ంత వర కు .	0.5611
दर श कों में हर वह इंसान है	పరే కష కు లలో సూ పర హ ీ రో లు చం పి న	0.5011
इससे पहले कि वह और नि र दो ष जान ें ले ता .	అ మా య క పరా ణ ాలు తీసుకో క ము ందే ని రో ధి ంచింది .	0.5846
तुम अब इस पू रे देश का दिल नहीं जी त सकते ,	నువవు ఇక దేశం మొ త తా నని గె ె లు చు కో లేవు ,	0.6174
नहीं , तुम हो .	లేదు , నువవు .	0.4888
तुमहारा दिल .	అది నీ మన స సు .	0.3615
यह रहा . हाँ .	ఇది గో . అవును .	0.4942
पर मेरे पिता	కానీ మా నానన ,	0.4289
फिर तो , तुम लोग बेवकूफ हो .	అయితే మీరు ఎవరో మూ ర ఖ ు లు .	0.5202
जिस के बारे में जि कर नहीं करना चाहता ,	నే న ది చెపప ను , కానీ అది చాలా దారు ణ మెన ది .	0.5027
तुम खुद को समझ ती कया हो ?	నువవు ఎవర ని అనుకుంటుననా వు ?	0.4578
यहीं रु क ना . मैं वापस आ ऊँ गी . ठीक है ?	ఇకకడ ే వే చి ఉ ండు , తిరిగి వ సతాను . సరేనా ?	0.5939
आपको वह का ले र ंग के टा इ परा इ टर याद हैं ,	మీకు గురతు ందా ఆ చినన న లల టె పర ె టర లు ,	0.6325
साल 1 9 7 9 के बाद किसी ने उसे नहीं देखा .	ఆమె ను 1 9 7 9 అ పపటి ను ండ ీ ఎవరూ చూడ లేదు .	0.6739
अचछी बात है . तुम यहाँ हो .	మంచిది . నువ వి కక డు ననా వు .	0.5853
और मैं आ स - पास भी नहीं था .	ఇంకా నేను నీ ప కక న లేను .	0.5411
मैंने तुमहारे पैसे लिए ,	నేను నీ డబబు తీసు కుననాను ,	0.4373
उसने मेरा ब ला त कार किया .	అతను ననను మా న భ ంగ ం చేశా డు .	0.5411
तुम यही तो चाहते हो ना ?	నువవు కో రు కునే ది ఇదే కదా ?	0.5103
तुमहें एक बात बता ता हूँ .	నేను నీ కొ క టి చెబు తాను .	0.4897
तुमने मुझे नि रा श किया .	నువవు ననను ని రా శ పరి చా వు .	0.5209
तुम कया कहना चाहते हो ?	నువవు ఏం మాటలాడు తుననావు ?	0.4906
आपने कभी सो नी - म हि वा ल का नाम सुना है ?	వాల డా రో పరే మి కు ల గురించి వి ననా రా ?	0.5520
और वह मुझे करी म से भ रा	ఆయన నాకు చా క లెట తో ని ండి న	0.5528
तुम ठीक हो ?	బా నే ఉననా వా ?	0.3225
ढूँढ ना बंद नहीं करना था .	మా నే య కుండా ఉండ ాల సింది .	0.4551
मैं तुमहारे पास नहीं आई .	నేను నీ దగగర కు రాల ేదు .	0.4814
कस ै ंड रा है .	ఆమె క సా ండ రా .	0.4998
मुझे तुमहारी जरूरत नहीं !	నాకు నువవు అవసరం లేదు !	0.4699
अगर हमें किसी सु पर ही रो के दरवा जे पर	మనం వెళళి ఏ సూ ప తలు పో త టట ా మను కో ,	0.6243
मुझसे झूठ मत क हो , ऐ श ली .	నాతో అబ దధ మా డ కు , ఆ ష లీ .	0.6777
मुझे अके ला छोड दी जिए .	ననను ఒ ంట రి గా వదిలే య ండి .	0.5213
तुमहें जाना होगा , पलीज .	దయచేసి నువవు వెళళ ాలి .	0.4671
ओह , तुम कि तने खास हो .	ఓహ , నువవు చాలా పర త యే కం .	0.6125
व ॉ ट की जगह है , पूरी तरह से लै स है .	ఆ యు ధ ాలు అమ ర చి న వా ట వ స తి గ ృ హ ంలో .	0.6679
और , मैडम , जहाँ तक मुझे लगता है ,	ఇంకా మే డ మ , వాళళు మీ కే ం చేశా రో కూడా	0.5479
हाँ , पर अगर लि बर टी और सट ॉर म फर ंट	సరే , లి బర టీ , సటా ర మ ఫర ంట ఒక రే అయితే ,	0.5698
मतलब , यह नि र ं तर चाह त कि हर किसी का	అంటే , నిర ంత రం అందరూ పరే మి ంచ ాల నన	0.5695
मेरा वह इ रा दा नहीं था !	నా ఉద దే శ యం అది కాదు !	0.5524
पता पीछे लि खा है . न ॉर थ कै रो ला इ ना .	అడ రస వెన క ాలు ంది . ఉ తత ర కర ొ లీ నా .	0.6109
मैं झूठ बोल रही हूँ ?	నేను అబ దధ ా మా డు తుననా నా ?	0.4756
- आने के लिए शुकरिया .	- వచచి న ందుకు ధనయవాదాలు .	0.4870
गर भ नि रो ध , हो ची मिन	జ నన నియ ంత రణ , హో చ ీ మి న	0.4885
मुझे लगा कि उस में . . .	నేను అను కుననాను . . .	0.5638
खु ल कर सामने आकर अचछा नहीं लग रहा ?	వె లు గు చూడ టం బా గ ని పి ంచడం లేదా ?	0.5288
यही सच है .	అదే వా సత వం .	0.4734
रु किए , कया ?	ఆగు , ఏంటి ?	0.5088
मुझे तुमहारी याद आई .	నేను నినను మి స అయ యా ను .	0.4918
सिरफ वही नहीं , पूरी की पूरी टी म .	ఆమె ఒకక తే కాదు , పూరతి జ టట ంతా .	0.5164
तो आप उसे जाने ही नहीं देंगे .	పరే మి సతే వారి ని ఎ నన టి కీ వదిలే యం .	0.5200
पर तुम यह सब अके ले नहीं कर सकती .	నువ వి దంతా నీ స వ ంత ంగా చేయ లేవు .	0.4951
यहाँ आने के लिए शुकरिया , जि या ना .	వచచి న ందుకు ధనయవాదాలు , జి యా నా .	0.5604
ची ख ते , गा लिया ँ दे ते . " अरे , यार !	అ రి చే వాళళు , తి టటే వాళళు . " ఏ య !	0.6241
ए नी , यहाँ काफी सारे लोग हैं .	ఆ నీ , ఇకకడ చాలా మంది జ నం ఉననారు .	0.5522
अगर उसे तुमहारी भ न क लग गई तो	అతను నినను కను గొ ంటే , చం పే సతా డు ,	0.4714
मेरा भा , मा यर न गाडी चला रहा था .	మా అనన యయ మె ర న , న డు పు తుననా డు .	0.5635
देखो , उसे किसी से बचा ने की जरूरत नहीं है .	చూడు , చె టటు పె ఉనన పి లలి పిలల కాదు ఆమె .	0.6230
और य ूँ ग ड ब ड हो सकती है . . .	పరిసథి తులు అ టు ఇ టు అవ వ వచచు . . .	0.6398
सब ठीक है .	ఫర వాలేదు .	0.4251
कितना वकत ?	ఎంత సమయం ?	0.4692
मुझसे . . .	నేను . . .	0.6497
उसे मा त म मना ने दो .	ఆమె ను వి చా రి ంచ నివ వు .	0.5470
मेरी जान .	నా బంగా రం .	0.3909
मैं इसकी कमी पूरी करके र हूँ गा .	నేను ఇది నీ కోసం సరి చేసతాను .	0.5244
नहीं . बिलकुल नहीं .	లేదు . ఖచచితంగా లేదు .	0.4341
उनके काम के आ डे आने नहीं दे ता .	వ ంచ ని చ చే ందుకు సిదధ ంగా లే రు .	0.5493
तो फिर कया सट ॉर म फर ंट	అపపుడు సటా ర మ ఫర ంట కి	0.5688
एक हो म लै ंड र फिर पै दा हो जाएगा .	మళళీ అంత టా హో ం లా ండ ర ఉంటా డు .	0.6022
इस ह द तक ,	చాలా బాగా ,	0.2990
मुझे अपनी प तनी वापस चाहिए .	నాకు నా భా రయ తిరిగి కావాల ంత ే .	0.4640
देखो , ए नी , इन में वकत लगता है .	ఆ నీ , వాటి కి సమయం పడు తుంది .	0.5963
मुझसे शादी करो , सट ॉर म फर ंट !	ననను పెళళి చేసుకో , సటా ర మ ఫర ంట !	0.6067
तुमहारा कया हा ल है ?	నువవు ఎలా ఉననావు ?	0.4640
स पे न की गर ल फर ें ड .	హి స పా నిక పరి యు ర ాలు .	0.5801
जर सी में एक सु पर आत ंक वा दी की	జర సీ లోకి అ కర మ ర వా ణ ా చేసిన	0.5688
आप जिस बचचे को गि रा रहे हैं ,	మీరు గర భ స రా వం చేయి ంచు కునే	0.5695
तुमसे बहुत ग ंद ी बू आ रही है .	త డి కు కక లా వా స న ొ సతుననా వు .	0.5835
उ तना जयादा व जन था ही नहीं	నా దగగర త గ గ డానికి మూ డు లేవు .	0.4840
उसने बताया कि तुमहारे सिर पर	నువవు ఆ వే శ ప రు డ వని అంటా డు .	0.5142
मतलब , 4 8 साल हो चु के हैं .	అంటే , అది గ డి చి 4 8 ఏ ళళ యి ంది .	0.5957
