Hindi	Telugu	Similarity_Score
पहले हमारे स टा फ कला इं ट खा त ों की स व ीक ृ ति के लिए तुमहारे पास आ ते थे ,	ఇది వర కు , కల యి ంట అ క ౌ ంట ల మీద స ంత కాల కోసం ఉద యో గు లు నీ దగ గ రికి వచచే వారు ,	0.6773
- मुझे उसकी याद आती है ! - बस करो .	- నేను త నని మి స అవు తుననాను ! - ఆ పు .	0.6234
पर दोबारा , एक और बार , वह व हीं थी जहाँ उसे नहीं होना चाहिए था .	కానీ ఆ తరువాత త నే మళలీ , మర ొక సారి , తను ఉండ కూడ ని చో ట కనిపి ంచింది .	0.5906
अगर डॉ न ल किसी रात घर न लौ टे , तो तुम हमें फोन तो करो गी , है न ?	డో న ల గ నుక ఒక రాతరి ఇంటికి రా కపోతే నువవు మాకు కాల చేసతా వు , కదా ?	0.6353
हाँ , कयोंकि यह तुमसे छो टी . . .	అవును , తను మన ంద రి లో చినన ది . . .	0.6242
पर माँ , आप यहाँ कया कर रही हैं ?	కానీ అమమా , నువవు ఏం చేసతుననా వ ?	0.5264
मि ना वि लि य मस की पया री याद में	మి నా వి లి య మస పరే మ పూర వ క సమ ృ తి లో	0.4932
तुमहारे दवा रा ख ून नहीं करवा या .	మన చే తి కి రక తం అంటే లా చేశా డు .	0.5280
कला फि न ए ंड सं स इन शु र न स ब रो कर स	క లా ఫి న అ ండ స నస ఇ నస ూ రె నస బ రో కర స	0.6699
ए , रुको . थ ॉ मस . कया हो रहा है ?	హేయ , ఆగు , థా మస . ఏం జరుగు తోంది ?	0.6554
सो , कया तुमने शुकर वार को इन में से किसी भी लडकी को देखा था ?	సరే , ఆ శు కర వా రం నా డు ఈ మ హి ళ లలో ఎవర న యి నా చూశా వే మో అని అడ గ వచచా ?	0.5991
उसे जरूर लगता है कि वह करे गी .	తను చే సతు ంద నే అనుకుంటుననా ను .	0.5230
मैंने इ वा से कहा कि मुझे ग ै ब रि एल की ना व में ले जाए . मुझे लगा कि हम उस में बैठ कर पी एँगे .	గా బ రి యే ల పడ వ దగగర కు తీసుకు వెళల మని ఈ వా ని నేనే అడి గా ను . పడ వ లో మ ద యం తా గ చచు అను కుననాను .	0.6891
और मैं यहाँ स थि ति संभाल ल ूँगा . ठीक है ? मैं संभाल ल ूँगा .	ఈ పరిసథి తి ని నేను చ కక బె డ తాను . సరేనా ? ఇక నేను చూ సు కుంటా ను .	0.6022
उनहोंने साल ों से अपने कला इं ट ों को ध ो खा दिया और मैंने इसे छु पा ने में उनकी मदद की .	ఆయన కొనని సం వ త సర ాలు గా తన కల యి ంట లను మ భయ పె డు తూ వచచా డు , నేను వాటి ని సరి ది దదు తూ పోయా ను .	0.6442
थे रे सा ! थे रे सा ! थे रे सा , तुम ठीक हो ? मुझे सुन सकती हो ?	థ ె రె సా ! థ ె రె సా , నువవు బాగానే ఉననా వా ? నా మాట వి ంటుననా వా ?	0.6218
धत ! तुम ठीक हो . तुम ठीक हो .	చెతత ! నువవు బాగానే ఉననావు .	0.4730
उप - शी र ष क अनु वाद क : म ून क लि ता	తెలు గు అను వాద ం : స తీ శ కు మార	0.5934
हे भगवान . विश वास नहीं होता कि उसने पुलिस से बात की .	ఓహ , దేవుడా . ఆమె పోలీసు లకు చెపపి ంద ంటే నమమ లే కపో తుననాను .	0.5782
पता नहीं . कया मैं कर ूँगी ?	తెలియదు . నేను కాల చేసతా నా ?	0.4821
कुछ नहीं . बस कहा कि मेरा मि ना से मिलने का मन किया .	ఏమీ లేదు . ఈ రోజు మి నాతో గ డు పు దాం అను కుననా అని చెపపా .	0.5966
मुझे तुमसे पयार है , थ ॉ मस .	నినను పరే మి సతుననాను , థా మస .	0.5708
मैं अंदर नहीं जाना चाहती .	నాకు అ కకడికి రా వాలని లేదు .	0.4726
आज उस कमी ने का चे हरा नहीं देख सकती . माफ करना . पयार	ఆ చెతత వెధ వని ఈ రోజు భ రి ంచ లేను . కషమించు . ము దదు లు .	0.6247
और तुम भी मेरे पास आओ गी .	అందు లో నువవు కూడా ఉంటా వు .	0.4822
और कयोंकि अगर मौ का मिले , तो शायद तुम सच में बच चों के साथ म जे लो गे , है न ?	ఇంకా ఎందుకంటే నీకు అవకా శం చి కకి తే నువవు పిలల ల మీద లె ం గి క దా డి చేసతా వు , కదా ?	0.6481
यह तुम कह रही हो जो उस आदमी से पैसे ले ने वाली थी जिस से वह न फ रत करती थी .	తను ద వే షి ంచే మ గ వాడి నుండి డబబు తీసుకో వడానికి సిదధ మెన అమమాయి ఈ మాట అ ంట ో ంది .	0.6094
जब भी मैं उससे मिल ती थी वह आ धी न शे में होती थी .	ఆమె ను నేను చూ సిన పరతి సా రీ స గం మ ద యం మ తతు లో ఉండే ది .	0.6301
मुझे उस घर में घु स ना है .	నేను ఆ ఇంట లోకి వెళల ాలి .	0.5594
जाकर ले ट जाओ . मैं तुमहारे लिए खाना लेकर आती हूँ .	లోప లి కి వెళలి పడు కో . నీకు ప లే టు లో భ ో జ నం తె సతా .	0.5886
तुम यहाँ कया कर रही हो ?	మీరు ఇకకడ ఏం చేసతుననా రు ?	0.5258
कोई बात नहीं . तुम आ गए .	ఫర వాలేదు . మీరు వచ చేశారు .	0.4786
किसी को फा ँ सी नहीं होगी .	ఎవ వ రికీ శి కష పడ టం లేదు .	0.4784
मैं उसे खो सकता हूँ . मैं बचचे को खो सकता हूँ . दोनों को खो सकता हूँ .	నేను ఆమె ని కో ల పో వచచు . నా బి డ డని కో ల పో వచచు . వాళ లి దద రి నీ నేను కో ల పో వచచు .	0.5435
उसने कहा वह सो रही हैं .	ఆమె పడు కు ందని చెపపా డు .	0.5255
मुझे माँ को सा मान पहुँ चा ना है . कल रात को ही पहुँ चा देना चाहिए था .	మా అమమ కి వ సతు వు లు కొ ను గో లు చేసి ఇవ వాలి . ని నన రాత రే వెళలి ఉండ ాల సింది .	0.6031
कै बि न तैयार नहीं है . अभी भी नि र मा ण चल रहा है .	క యా బి న ఇంకా త యా రు కాల ేదు . దానని క డు తుననారు .	0.6271
और केवल सा ँ स ों से नहीं . तुमहारे प सी ने में श रा ब की बू आने की . . .	కేవలం నీ శ వా స మాతరమే కాదు . నీ చె మ ట కూడా మ ద యం లా ఉంది , అ ంటుననా రు . . .	0.7117
ए . पता नहीं मैं तुमहें याद हूँ या नहीं . मैं यहाँ पिछ ले हफ ते आया था .	హేయ . నేను నీకు గుర తుననా నో లే దో . కింద టి వా రం నేను ఇకకడికి వచచా ను .	0.6159
पक डी गई ं , बै का गा र वी .	దొ రికి ంది . బె కా గా ర వీ .	0.5134
शुकर है तुम लोग एक साथ हो . मैं नहीं चाहती थी कि बै का अके ली हो .	మీరు అందరూ కలిసి ఉండ టం సంతోష ం . బె కా ఒ ంట రి గా ఉండ టం నాకు ఇషటం లేదు .	0.6394
तुम बस स ड क के उस पार रह ने वाले उ दा स बू ढ े हो	నువవు మా వీ ధి లో ఉండే ఒక విష ా ద పు వ ృ దధ ు డి వి	0.6476
यह मैंने कया कर दिया ?	నేను ఎంత పని చేశా ను ?	0.5184
नहीं , उसके बा व जू द भी .	లేదు , అది ఉననా కూడా .	0.5324
ठीक है , पर तुमहें इस बो झ के साथ जी ने का तरी का ढूँढ ना होगा .	సరేనా , కానీ దీని ని భ రి ంచ డానికి నువవు ఏదెనా మా రగ ం అన వే షి ంచాలి .	0.5769
- मैं कह रही हूँ कि वह सं दे ह कर सकता है . . . - नहीं . नहीं , वह दु र घट ना जैसा लगा था .	- అతనికి అను మా నం వ సతు ందే మో అ ంటుననా ను . . . - లేదు . అది ఒక పరమా ద ం లా కనిపి సతుంది .	0.6991
मैंने इसकी शु रु आत की . हम सब दो ष ी हैं .	నేను మొద లు పెటటా ను . మన అంద రం తపపు చేశా ం .	0.6147
उसने तुमहारी आँख नहीं निका ली या तुमहें ब लै क मे ल नहीं किया .	అతను నీ క నను తీసుకో లేదు లేదా నినను బ లా క మె యి ల చేయ లేదు .	0.6034
हम यह नहीं करेंगे .	మనం ఏమీ చేయడం లేదు .	0.4364
हाँ . जानता हूँ . सुनो , मैंने तुमहें एक फो टो दिखा ई थी . . .	అవును . నాకు తెలుసు . వి ను , నీకు ఒక ఫో టో చూపి ంచా ను . . .	0.6877
एक के ब जा य दो के लिए फा ँ सी च ढ जा ऊँ गी .	ఇపపుడు నాకు ఎ ట ూ శి కష పడ క తపప దు కదా .	0.6108
जब इ वा लौ टे तो मुझे सं देश भेज दो गी ?	ఈ వా తిరిగి వచచా క నాకు స ందే శం పం ప గల వా ?	0.6282
बस देख रही थी कि तुम यहाँ हो या नहीं .	మీరు ఇకకడ ఉననా రో లే దో అని చూ సతుననా .	0.5424
कयोंकि तुमहें और तुमहारे भाई को केवल पै स ों की पर वाह है .	ఎందుకంటే నీకు , నీ అనన యయ కి డబబు తపప ఇం కే ఆలోచ న ఉండ దు .	0.6272
तो कया यह सं यो ग था कि वह ज ॉन प ॉल की म ृ त यु से कुछ ही दिन पहले मरी . . .	జా న పాల మ రణ ి ంచ డానికి కొ ద ది వా రాల ముందు ఆమె మ రణ ి ంచడం యా ద ృ చ ఛ ి కం అంటా వు . . .	0.7006
- नहीं , रुको . कया . . . - वह यहाँ कयों आया है ? वह यहाँ कभी नहीं आता है .	- లేదు , ఆగు . ఇపపుడు ఏంటి . . . - అతను ఇకకడికి ఎందు కొ చచా డు ? ఎపపుడూ రా డు కదా .	0.6413
हम बस . . . बै का को लगा था कि वह यहाँ म सा ज का सा मान भूल गई थी , तो हम . . .	మేము అంటే . . . బె కా తన మ సా జ సా మా గ రి ఇకకడ వదిలే సి ంద ంటే , అందు కోసం . . .	0.6990
तुमहें उस बारे में पता भी नहीं था .	నీకు క నీ సం దాని గురించి తెలియదు కదా .	0.5321
नहीं . कया ? रुको .	లేదు . ఏంటి ? ఉ ండు .	0.5261
वह कै सी दिख ती है ?	ఆమె ఎలా ఉంటుంది ?	0.4383
उनहोंने वि क लो में उसका ख ून किया . मैं सा बि त नहीं कर सकता , पर मुझे पकका यकीन है .	అత డిని వాళలు వి క లో లో చం పే శా రు . అది రు జు వు చేయ లేను , కానీ వాళలు చేశా రని నాకు తెలుసు .	0.6145
तुमहें यह सब चीजें समझ नहीं आ एँ गी	దాని గురించి నీకు ఏమీ అరథం కాదు	0.4660
वैसे भी मेरे हाथ ख ून से र ं गे हैं .	నా చే తి కి ఎ ట ూ రక తం అ ంటి ంది కదా .	0.6046
नहीं . मुझे नहीं पी नी . मैं बस . . .	వదదు . ఫర వాలేదు . నేను కేవలం . . .	0.6304
कया तुमहें कल सच में अपनी बह नों से मिलने जाना है ?	రే పు నువవు నిజంగా మీ అ కక చె ల లె ళ లని కలు సుకో వ ాలా ?	0.6020
- और फिर तुमने उसे मा रा ? - हाँ , मैंने उसे मा रा .	- ఆ తరువాత అత డని కొ టట ా వా ? - అవును , వాడిని కొ టట ా ను .	0.6151
यह मेरी गलती है .	ఇది నా పొ ర పాటు .	0.4763
दोबारा जी व ंत महसूस कर रहा हूँ !	నేను జీవి సతునన టలు గా అనిపి సతోంది !	0.5041
" बस हमारे " नाम .	" మన ఇదద రి " కోసం .	0.5618
- आ पा त का ली न से वा . कया से वा चाहिए ? - हे भगवान , काफी जलदी आ गए .	- అత య వ సర సే వ లు . మీకు ఏ సే వ కావాలి ? - దేవుడా , చాలా తవర గా వచ చేశారు .	0.6326
यह 2 9 साल की है . हतया करने के लिए न यू न त म उ मर कितनी हो नी चाहिए ?	తన వయ స సు 2 9 . ఒక మనిషి ని చం ప డానికి పరి మి త వయ స సు ఎంత ఉండాలి ?	0.6730
- जानती हूँ . हाँ . - या शायद वह सच में बि स तर में ही मरी होगी .	- నాకు తెలుసు . అవును . - లేదా బహుశా ఆమె మ ంచ ం మీద మ రణ ి ంచి ఉంటుంది .	0.6198
देखो , मुझे पता है यह क ठ ि न है ,	చూడు , ఇది కష టం అని నాకు తెలుసు ,	0.6081
- उसे यही सं दे ह है . - कैसा सं दे ह ?	- అతని అను మా నం అదే . - ఏంటి అది ?	0.6136
- कि मैंने उसकी जान ली . - हाँ , हमने उसकी जान ली .	- నేను చం పి న ందు కే నా బాధ . - అవును , మనం చేశా ం .	0.6226
बस उसे एक म हिला दवा रा स ँ वा रे जाने की जरूरत है .	ఒక గ ృ హి ణి వ సతే అదే ఇ లలు అయి పో తుంది , నిజంగా .	0.6524
तुमहें मेरी इतनी चिंता नहीं थी जब मैं उसे गोली मार ने वाली थी .	నేను అత డిని ష ూ ట చేయ బో యి నపపుడు నా మీద ఇంత పరే మ చూపి ంచ లేదు .	0.5974
ठीक है , देखो , पै दल जाना ! भाग ना मत . हम क हें गे कि तुम बी मार हो .	సరే , చూడు , న డు ! పరి గె తత కు . నీకు ఆ రో గ యం బా గ ాల ే దని చెబు తా ం .	0.7175
तुमने मि ना को देखा और मौ के का फा य दा उठा या . और मेरा भी फा य दा उठा रही हो .	మి నా ని చూశా వు ఇంకా ఆ అవకా శా నని వాడు కుననా వు . ఇపపుడు నాతో కూడా అదే చేసతుననా వు .	0.5467
- माँ ! आप कहाँ हैं ? - अरे , धत .	- అమమా ! ఎకకడ ఉననావు ? - ఓహ , చెతత .	0.6318
अ रस नहीं आए गी .	ఉ రస రా వడం లేదు .	0.5456
हाँ , मैं पा इं ट ल ूँगा . . . वह कया है , ले गर ?	సరే , నాకు ఒక పి ంట . . . అదే ంటి , ఆ బీ రు ఇ సతా రా ?	0.7204
उस रात वे सब एक साथ नहीं थीं .	ఆ రాతరి వాళల ంతా కలిసి లే రు .	0.5029
ए , मुझे तुमहारी याद आई . तुम कहाँ चले गए ?	హేయ , నినను మి స అవు తుననాను . ఎ కకడికి వెళ లా వు ?	0.5952
देखो , यहाँ आओ .	చూడు , ఇలా రా .	0.5077
वह उ चि त अं ते ष टि की ह क दार थी .	ఆమె కు స రెన వీ డ కో లు ఇవ వాలి .	0.6321
मैं देख ता हूँ .	నేను తీ సతాను .	0.4447
ज ॉन प ॉल मर गया . वह मर गया , इ वा . वह मर गया .	జా న పాల చని పోయా డు . అతను చని పోయా డు , ఈ వా .	0.5314
अगर वह मि ना के बारे में झूठ बो ले गा , तो फिर मैं ज ॉर ज की सच चा ई उ जा गर कर द ूँगी .	నా ఉదదేశం , అతను గ నుక మి నా గురించి అబ దధ ం చె బి తే , నేను జా ర జ గురించి నిజం చెపపే సతాను .	0.6548
अरे , नहीं ! यह कया हो गया ?	ఓహ , లేదు ! అకకడ ఏం జరిగింది ?	0.5566
आज कल तुमहारा धयान भ ट का हुआ है . सच कहूँ तो , तुम सा मान य बर ता व नहीं कर रही हो .	ఈ మధయ నీకు వే రే ఆలోచ నలు ఎ కకు వయ యా యి . నిజ ా యి తీ గా చెపప ాల ంటే , నువవు గ తం లో ఈ వా గా లేవు .	0.6497
और मैंने सोचा , " वह मि ना को चो ट पहुँ चा ना कयों चाह े गी ? "	కానీ " మి నా ని తన ె ందుకు చం పు తుంది ? " అని ఆలోచి ంచా ను .	0.6284
और मुझे पता है कि तुमने ही पुलिस से झूठ ी शि का य त की थी .	పోలీసు లకు చెపపి ననను ఇ రికి ంచా వని కూడా నాకు తెలుసు .	0.5888
2 4 कॉ ग हि ल सट री ट मै ला हा इ ड को रट ड ब लू ड ब लि न	2 4 కా గ హి ల వీ ధి మ ల హె డ కోర ట వె సట డబ లి న	0.6505
मुझे पता है कि जिस रात मि ना मरी थी , बै का व हीं थी ,	మి నా చని పోయి న రోజు బె కా అ కకడికి వచచి ందని నాకు తెలుసు ,	0.5598
- मैं सा ँ स नहीं ले पा रही . - पकका अंदर औ जार होंगे !	- నాకు ఊ పి రి ఆడ టం లేదు . - అకకడ ఏమెనా పరి కర ాలు ఉననా యే మో !	0.6457
नहीं , मैं नहीं रु क ूँगा . मेरी माँ के यहाँ जा रहा हूँ .	లేదు , నేను ఉండ టం లేదు . మా అమమ ఇంటికి వెళ తుననాను .	0.5527
नहीं , इसमें काफी जो खि म है .	లేదు , అది బాగా పరమా ద క రం .	0.5603
- आपको कया से वा चाहिए ? - हैलो ? मुझे एक ए म बु लें स चाहिए !	- మీకు ఏం సే వ కావాలి ? - హలో ? నాకు అ ం బు లె నస పం ప ండి !	0.6850
अरे , चलो भी .	ఓహ , ఫోన తీ యి .	0.4568
पता है मैंने तुमहारे लिए परा र थ ना की थी ?	నీ కోసం నేను పరా రథ నలు చేశా ను తెలుసా ?	0.5769
उस " आ खि री रात " वाली बकवास पर कोई विश वास नहीं है .	" ఇదే చి వరి రాతరి " లాంటి చెతత మాట లని నేను అసలు నమమ ను .	0.5535
तो , मैंने पूछ ा था कि कया यह आदमी शुकर वार को मै च देख रहा था .	సరే , ఆ శు కర వా రం నా డు ఈ వయకతి ఇకకడ మయా చ చూ సతూ గ డి పా డా అని అడి గా ను .	0.6235
हैलो ? माफ करना , सर , आप सुन रहे हैं ?	హలో ? మన ని ంచండి , సర , మీరు అకకడ ే ఉననా రా ?	0.6310
हाँ , हम ठीक हैं . मैं बस ज ॉन प ॉल को लेकर चिं ति त हूँ और . . .	అవును , మేము బాగానే ఉననా ం . నాకు జా న పాల గురి ంచే ఆ ందో ళ న ఇంకా . . .	0.6433
- तुमने कया कहा ? - मैंने उससे तुमसे दूर रह ने को कहा .	- నువవు ఏం చెపపా వు ? - నా జో లి కి రా వ దద ని చెపపా ను .	0.6276
कि वह बस बैठ कर हम दोनों को पागल ों की तरह यहाँ - वहाँ भाग ते देख ती रहे गी ?	మన ఇదద రం కేవలం తల లేని కో ళల మా ది రి గా ఇ ట ూ అ ట ూ తి రుగు తు ంటే తను చూ సతూ ఉ ంటు ంద నా ?	0.6451
ग ै ब रि एल ने तुमहें इ वा के साथ देखा था .	నువవు ఈ వా తో ఉండ టం గా బ రి యే ల చూశా డు .	0.6651
ढ ों गी तुम हो ! तुमने मुझसे पयार करने का ढ ों ग किया .	నువవు అబ దధ ాల కో రు వి . ననను ఇష ట పడి న టలు న టి ంచా వు .	0.6227
घर सु ंदर है !	చ కక ని ఇ లలు !	0.5058
मुझे थे रे सा के लिए नि कर ख री द ते हुए थोडा अजीब महसूस हुआ ,	థ ె రె సా కోసం ని కక రలు ఎ ంచడం నాకు కొ ద ది గా ఇ బబంది గా అనిపి ంచింది ,	0.6168
- मै ट ? - टॉ म ?	- మయా ట ? - టా మ ?	0.6729
- अरे , धत . - यह कया हुआ ?	- ఓహ , చెతత . - ఏంటి ఈ చెతత ?	0.6328
तो , ब ला न ड , कया तुमहारे डै ड ने तुमहारी प ॉ के ट म नी बंद करने की ध म की दी थी ?	మరి , బ లా న డ , నీ పా కె ట మ నీ ర దదు చేసతా నని మీ నానన నినను బె ది రి ంచా డా ?	0.6573
- पर मैंने बस आँख ें म ू ंद कर ख री दा . - मेरे पास इस बकवास के लिए समय नहीं है .	- కానీ నేను క ళలు మూ సే సు కుననాను . - ఇలా ంటి చెతత మాట లు వి నే సమయం లేదు .	0.6406
यह उसका पसंद ी दा था . अगर और कोई उसके नाम पर नहीं पी ए गा , तो मैं पी य ूँगी .	ఇది ఆమె కు ఇష ట మెన డ రి ంక . ఎవ వర ూ తా గ క పోయి నా ఆమె కోసం నేను తా గు తాను .	0.6761
मैं एक से क ंड में तुमहारी जान ल ूँगी .	నినను ఒక సె కను లో నేనే చం పే సతాను .	0.5474
कोई कुछ नहीं करे गा , कोई अके ले कुछ नहीं करे गा . ठीक है ?	ఎవ వర ూ ఏ పర య తన మూ చేయ దదు , ఎవ వర ూ ఒ ంట రి గా ఏ ప నీ చేయ దదు . సరేనా ?	0.5919
