मैं उसे संभाल लूँगा, ठीक है?	ఇది నేను చూసుకుంటాను, సరేనా?
मेरे पास तुमहारे लिए एक उपनाम है और वह बक नहीं है!	నీకు ముదదుపేరు పెడుతుననాను కానీ అది బక మాతరం కాదు.
लकषय है. . .	ఏమిటంటే. . .
अरे, बिलकुल नहीं.	ఓహ, బాగా నడపగలరు.
यह लो.	ఇదిగో.
बूसटर पंप का दबाव?	బూసటర పంపస, పరెషర?
पलेन में सवागत है, लेफटिनेंट.	విమానంలోకి సవాగతం, లెఫటెనెంట.
डगलस.	డగలస.
करॉसबी?	కరోసబీ?
करॉसबी?	కరోసబీ?
हाँ, ईंधन झरने की तरह गिर रहा है.	అవును, ఇంధనం బయటికి ఎగజిమముతోంది.
ठीक है.	విననాం.
चौथा इंजन खराब हो गया और काँपने लगा.	నాలుగో ఇంజన మంటలు అంటుకుని ఊగుతోంది.
समझ गया, रेडमीट थरी. इंतजार करो.	విననాం, రెడమీట 3. లెన లో ఉండండి.
समझ गया, कमांड!	విననాను, కమాండ!
मेजर.	మేజర.
इस तरह, अगर बिडिक को पलेन उतारना भी पडा, तो कम से कम वह हमारी जमीन पर होगा.	ఆ మారగంలో, బిడడిక కోసం ఎమరజెనసీ లయాండింగ చేసినా, కనీసం అతడిని కాపాడుకోవచచు.
समझ गया.	విననాను.
और करट और उसके आदमी मारे जाएँगे, अगर हम टिके नहीं रहे.	మేము తిరిగి వెళలకపోతే కరట ఇంకా అతని మనుషులు చనిపోతారు.
पायलट, नैविगेटर के लिए. हम सकॉटलैंड के ऊपर पहुँचे?	నావిగేటర కి పెలెట సందేశం. మనం సకాటలాండ పెన ఉననామా?
करॉज!	కరోజ!
दायाँ गियर उतर गया है.	కుడి వెపు గేర కిందికి.
फरेजरबरघ, सकॉटलैंड	ఫరాసరబరగ, సకాటలాండ
वे उसे घर में बिंग बुलाते हैं.	ఇంటలో ననను బింగ అని పిలుసతారు.
मिसेज जीन करॉसबी.	మిసెస జీన కరోసబీ.
नहीं.	లేదు.
यह दिन भर होता है, हर रोज होता है. मैं यही कह रहा हूँ.	రోజంతా ఇలాగే, పరతి రోజూ ఉంటుంది. నేను అదే చెబుతుననాను.
काश वे उस जैसी आकरषक महिलाएँ और बनाते.	అలాంటి అమమాయిలా చాలామందిని పుటటించాలి.
किसने किया?	ఎవరి నుండి?
- करट! - बक? बक?	- కరట! - బక? బక?
कया शरत लगाई है?	ఏం పందెం కాశావు?
डगलस. जेमस डगलस.	డగలస. జేమస డగలస.
करॉज.	కరోజ.
हम इससे जरूर सलामत निकलेंगे.	మనం ఈ పరిసథితిని అధిగమిసతాం.
तुम मेरे डैड की तरह बोल रहे हो, जॉन.	నువవు మా నాననలా మాటలాడుతుననావు, జాన.
बक.	బక.
बक.	బక.
मेजर?	మేజర?
हम एच पलस 0112 पर सपलैशेर सिकस के ऊपर सकवाडरन को 2, 000 फीट की ऊँचाई पर एकजुट करेंगे.	మనం రెండు వేల అడుగుల ఎతతులో హెచ పలస 0112 వదద సలపాషర సికస మీదుగా సకవాడరన ని సమీకరిసతాం.
- बढिया है. तुम बीमार पड गए हो. - नहीं, केवल शुरुआत में. यह ठीक हो जाता है.	- మంచిది. నీకు ఒంటలో బాగాలేదు. - లేదు, మొదటలోనే ఇలా ఉంటుంది. తరువాత పోతుంది.
अगर तुम मुझे ढूँढ न सको, लडकों, तो मैं वहाँ रहूँगा, उसे रिझाने की कोशिश में.	ననను కనుకకోలేరు, కురరాళలూ. నేను అకకడికి వెళతుననాను, ఆమె దృషటిని ఆకరషిసతాను.
रेडमीट थरी के दो इंजन काम नहीं कर रहे हैं और शायद वे एक और इंजन खो देंगे.	రెడమీట 3 విమానంలో రెండు ఇంజనలు దెబబతిననాయి ఇంకా మరొక ఇంజన దెబబతినేలా ఉంది.
हिनटन ने कहा था कि उसने चार पैराशूट देखे थे, पर मुझे एक भी नहीं दिखा.	తను నాలుగు పారాచూటలు చూశానని హింటన చెపపాడు, కానీ నాకు ఏమీ కనిపించలేదు.
- तुमहें अब भी इस पर विशवास नहीं होता है, है न? - नहीं, नहीं होता है.	- నువవు ఇంకా దానని నమమలేకపోతుననావు, కదా? - లేదు, దాని నుంచి బయటపడలేను.
- बिडिक अब भी हमारे साथ है. - समझ गया, रेडमीट. यह सुनकर खुशी हुई.	- బిడడిక ఇంకా మనతోనే ఉననాడు. - విననాం, రెడమీట. అది వినడం సంతోషం.
जब भी उनकी किसमत खराब होती थी, वह हमेशा मुझसे कहते थे,	ఆయనకి అదృషటం కలిసిరాకపోయినపపుడు, నాతో ఎపపుడూ అనేవాడు,
मैं भी अचछा नहीं गाता हूँ, पर मैं जोर से गाता हूँ.	నేను అంత మంచి పాటగాడిని కాను, కానీ బిగగరగా పాడగలను.
यह लडने की तुमहारी सचची इचछाशकति के बारे में है	పోరాటం చేయాలనన మన సంకలపానికి అది నిజమెన కొలమానం,
और फिर भी वह दिखावा करने का तरीका ढूँढ लेता है.	అయినా కూడా ఆడంబరంగా ఉండటం ఎలాగో అతనికి తెలుసు.
नहीं. जमीनी हमले में पहला इंजन खराब हो गया.	కాదు. మొదటి ఇంజన ని శతరు విమానం దెబబతీసింది.
आज के मिशन में 100वां विंग का नेतृतव करेगा.	ఈ రోజు మిషన కి 100వ గరూప సారథయం వహిసతుంది.
तो तुमहें बस टीम वाले खेल पसंद नहीं हैं?	అయితే మీకు జటటుగా ఆడే ఆటలు ఇషటం లేదు కదా?
"पीएस, बबलस को मेरी तरफ से हैलो कहना. "	"చివరిగా, నా తరపున బబులస కి హాయ చెపపు. "
ए, कमी तो मुझे उसकी खलनी चाहिए, याद है?	హేయ, ఇకకడ నేనే పెదద సపూన ని, గురతుందా?
लगता है वे नॉरविच पर हमला कर रहे हैं.	వాళలు నారవిచ మీద దాడులు చేసతుననటలుంది.
तो फिर तुम उससे सहमत कयों नहीं हुए थे?	మరి నువవు అతనితో ఎందుకు ఏకీభవించలేదు?
तुम मुझसे पहले करनल हारडिंग से मिले?	నాకంటే ముందు కలనల హారడింగ ని కలిశావా?
मुझे पता भी नहीं कि इसका कया मतलब है.	దాని ఉదదేశం ఏమిటో నాకు తెలియడం లేదు.
अगर हम एक गाय से सीधे टकराएँ, तो पलेन तबाह हो जाएगा. और साथ में हम भी.	మనం నేరుగా ఏదెనా ఆవుని ఢీకొడితే, ఇది పచచడి అయిపోతుంది. మనం అందులో ఉంటాం.
पैराशूट? कया किसी ने पैराशूट देखे?	పారాచూటలు? ఎవరెనా పారాచూటలు చూశారా?
मैंने बस इतना ही कहा कि तुमहारे एक लीडर होने के बारे में सेना सही है.	లీడర గా నినను ఎంపిక చేయడంలో ఆరమీ సరిగగా ఆలోచించిందని మాతరం చెపపాను.
मैं पूरी जिंदगी यह करना चाहता था.	నా జీవితాంతం అలా చేయాలని నా కోరిక.
ठीक है, चलो आशरय सथान की ओर चलें.	సరే, మనం సురకషిత పరదేశాలకు వెళదాం.
- ठीक है. धनयवाद, डॉक. - ठीक है.	- సరే. థాంకయూ, డాకటర. - ఫరవాలేదు.
- मुझे थोडी कॉफी दोगे? - जी, सर.	- నాకు కాఫీ తెసతావా? - అలాగే, సర.
पकका मैं आप सबको बेहोश कर सकूँगा.	నేను మీ అందరినీ మటటికరిపించగలను.
- तुम नहीं जीतोगे. - देखते रहो.	- నువవు వేయడం లేదు. - ననను చూడు.
चलो भी, लडकों. चलो विनयास बनाएँ.	రండి, మితరులారా. మనం దగగరవుదాం.
तुमहें हैंगओवर हो रहा है, मेजर?	తాగిన మెకం ఇంకా దిగలేదా, మేజర?
ए, वहाँ ऊपर कया हो रहा है? कया हमें अब तक मुडना नहीं चाहिए?	హేయ, అకకడ ఏం జరుగుతోంది? మనం ఈపాటికి మలుపు తిరిగి ఉండాలి కదా?
हम रात को बम गिराते हैं कयोंकि हमें फरक नहीं पडता हम किसे मारते हैं, बस वह जरमन होना चाहिए.	మేము రాతరివేళలలో బాంబులు వేసతాం ఎందుకంటే మాకు జరమన భూభాగంలో ఎకకడ దాడులు చేసినా ఫరవాలేదు.
बबलस, तुम ठीक हो जाओ. हम तुमहारे लिए एक नया फोरट ढूँढ लेंगे.	బబులస, నువవు తవరగా కోలుకో. నీకు కొతత విమానం ఏరపాటు చేసతాం.
हगलिन ने तुमहारी सिफारिश की.	హగలిన నీ పేరు సిఫారసు చేశాడు.
बक फाइटर पायलट ही है. वह फाइटर पायलट जो कोई बस उडाता है.	బక నిజానికి ఫెటర పెలెట. మామూలు విమానానని నడిపే ఫెటర పెలెట.
- तुम जयादा ही बोल रहे थे. - ए. जयादा ही बोल रहे थे. . .	- ఎకకువ మాటలాడితే ఇలాగే ఉంటుంది. - హేయ. ఇది మరీ ఎకకువ. . .
कया? मैं एयर एगजीकयूटिव हूँ?	ఏంటి? ఎయిర ఎగజికయుటివ నేనా?
करॉसबी, मुझे वह योजना चाहिए.	కరోసబీ, నాకు ఆ పలాన కావాలి.
शायद अब कोई रासता नहीं है.	మన పని అయిపోయింది అనుకుంటా.
उप-शीरषक अनुवादक: मून कलिता	తెలుగు అనువాదం: సతీశ కుమార
खैर, यह दोबारा नहीं होगा.	చూడు, ఇలా ఇంకెపపుడూ జరగదు.
- हाँ. - मेरा यह दोसत, बक,	- అవును. - నా మితరుడు బక,
एक फलेयर छोडो और देखो वे विनयास में आएँगे या नहीं.	మంటని పెకి పంపించి వాళలు ఫారమేషన లోకి వసతారేమో చూడు.
हम काफी पीछे छूट रहे हैं.	మనం చాలా వెనుకబడిపోతుననాం.
वे नीचे की ओर जा रहे हैं!	వాళలు కిందికి దిగుతుననారు!
समझ गया, पेसर लीड. धनयवाद.	విననాం, పేసర లీడ. థాంకయూ.
माफ करना, जैक. अब लडके वापस मेरे साथ उडान भरेंगे.	సారీ, జాక. మన కురరాళలు మళలీ నా ఆధీనంలో పని చేసతారు.
पायलट, दल के लिए, 10, 000 फीट से नीचे जा रहे हैं.	సిబబందికి పెలెట సందేశం, పది వేల కిందికి దిగుతుననాం.
अगर तुमहें शरत लगाना पसंद नहीं है, तो कया योजना है?	సరే, నువవు జూదం ఆడని వాడివి అయితే, నీ వయూహం ఏంటి?
जमीन से हमला, सीधे सामने.	శతరువులు. సరిగగా మన పెన.
हाँ, जॉन कह रहा है कि उसे तुमहारी कमी खल रही है.	అవును, జాన తన చినన సపూన ని మిస అవుతుననా అంటుననాడు.
आज मैं इतनी उलटियाँ कर रहा हूँ कि मेरा भी तुम जैसा ही हाल होने वाला है.	ఈ రోజు నేను చాలా ఎకకువగా వాంతులు చేసుకుననాను. నేను కూడా నీతో పోటీపడతానేమో.
- बायाँ गियर उतर गया है. - टेल गियर उतर गया है!	- ఎడమ వెపు గేర కిందికి. - వెనుక భాగం గేర కిందికి!
हम उसे कैसे साफ करेंगे?	మనం దేనితో శుభరం చేయాలి?
उदाहरण के लिए, मैं. . . तुमहें वॉला वॉला याद है?	ఉదాహరణకి, నేను. . . మీకు వాలలా వాలలా గురతుందా?
मैं तुमहें ढूँढ रहा था.	నేను నీ కోసం చూసతుననాను.
हमारे पास जितने हैं, हम उनसे ही काम चलाना होगा.	మనకి అందుబాటులో ఉనన సెనికులతోనే యుదధం చేదదాం.
- मैं जितनी जलदी हो सके आया, मेजर. - ठीक है.	- నాకు వీలెనంత తవరగా వచచేశాను, మేజర. - మంచిది.
हम सीधे नीचे उतरेंगे. लैंडिंग गियर नीचे करो.	మనం నేరుగా దిగిపోతుననాం. లయాండింగ గేర కిందికి.
मैं दिल से कह रहा हूँ.	మనసఫూరతిగా చెబుతుననాను.
मैं पैसों का लेन-देन होते देख रहा हूँ. उममीद है कि मुझ पर लगा रहे हो.	డబబులు చేతులు మారడం కనిపిసతోంది. అదంతా నా మీద కాసే పందెం అనుకుంటా.
उस रेडियो चुपपी ने उन जरमनों को चौंका दिया.	ఆ రేడియో సెలెనస నిజంగా జరమనలని తికమకపెటటింది.
और तुमने बिडिक को सकॉटलैंड पहुँचाया. जिंदा.	ఇంకా బిడడిక ని సకాటలాండ లో చేరచావు. పరాణాలతో.
मुझ पर एक एहसान करोगे?	నాకు ఒక సాయం చేయగలవా?
यह मेरा आदेश है. चलो.	ఇది ఆదేశం. వచచి కొటటు.
ठीक है. यही योजना है.	అలాగే. ఈ పలాన బాగుంది.
बढिया काम किया, करॉज.	బాగా పని చేశావు, కరోజ.
कभी चीजों को इतने सही से होते नहीं देखा था	అననీ ఇంత అనుకూలంగా జరిగిపోవడం ఎపపుడూ చూడలేదు
इसे लगता है कि वे समय की बरबादी हैं, है न?	వాళల ఆట చూడటం సమయం వృథా అనుకుంటాడు, కదా?
मैं उडान भर सकता हूँ.	నేను విమానం నడపగలను.
हम उडान में देरी होने का कारण नहीं बनेंगे.	ఈ మిషన ఆలసయం కావడానికి మనం కారణం కాలేము.
शायद तुम सोच रहे होगे	మీరు ఆలోచిసతూ ఉండచచు
बेटे, मैं मेजर को तुमहारे घाव दिखाऊँगा.	బాబూ, నీ గాయాలని మేజర కి చూపించబోతుననాను.
धनयवाद, करट. आज रात को मैं यहीं रहूँगा.	థాంకయూ, కరట. నేను ఈ రాతరికి ఇకకడే ఉంటాను.
नमक और काली मिरच, जैसा कि तुमने कहा था.	నువవు అడిగినటలే ఉపపు, మిరియాలపొడి వేశాము.
"मेजर" मत बुलाओ. मुझे "मेजर" नहीं सुनना है. रैंक गया भाड में.	ననను "మేజర" అనదదు. ననను "మేజర" అని పిలవదదు. రయాంకులు లేవు.
- मैं लूँगा! - मैं.	- వసతా! - నేను కూడా.
- मैं विंग का नेतृतव नहीं कर सकता, बबल. . . मैं नहीं. . . - तुम यह कर सकते हो.	- నేను వింగ కి సారథయం వహించలేను, బబుల. . . నాతో కాదు. . . - నువవు చేయగలవు.
समझ गया. और भी आ सकते हैं, चौकनना रहना.	విననాం. మరికాసేపు దానని గమనిసతూ ఉండు.
पूछताछ के बाद, तुमहें असपताल में रिपोरट करना होगा. समझ गए?	విచారణ తరువాత నువవు హాసపిటల కి రిపోరట చేయాలి. అరథమెందా?
किसी भी मिशन पर हमारे विमानों को हवा में रखने की जिममेदारी	మిషన ఎలాంటిది అయినా మా విమానాలు గాలిలోకి దూసుకెళలడానికి
पर अगर मुझसे पूछें, तो बाकी के सब बेतरतीब फैले हुए हैं.	ననను అడిగితే, మిగతా విమానాలు ఎస ఆకారంలో అడడదిడడంగా ఉననాయి.
- मेजर. - मेजर डाई.	- మేజర. - మేజర డె.
अंगरेज, जो लगभग चार सालों से नाजियों से लड रहे थे. . .	నాజీలతో నాలుగు సంవతసరాల పాటు యుదధం చేసిన బరిటీష వారు. . .
शुभकामनाएँ, दोसतों.	గుడ లక, మితరులారా.
ठीक है, नैविगेटर. मुझे वे दिख रहे हैं.	విననాను, నావిగేటర. నాకు కనిపిసతోంది.
सावधान रहो, दोसतों.	జాగరతత, మితరులారా.
हाँ. मुझे उन सैनिकों की याद आ रही है.	అవును. మన సిబబందిని మిస అవుతుననాను.
- ब. . . ए, बक. कया यह तुम हो? - करट.	- బ. . . హేయ, బక. నువవే కదా? - కరట.
तुम कभी मुझ तक नहीं पहुँच सकोगे, बकी.	నువవు ననను ఎపపటికీ అందుకోలేవు, బకీ.
- कोई भी गाइए. आपका पसंदीदा कौन सा है? - अचछा विचार है.	- ఒకటి ఎంచుకోండి. మీకు ఇషటమెన పాట ఏది? - మంచి ఆలోచన.
हमारे दो इंजन खराब हो गए हैं. हम तुमहारे साथ गति बरकरार नहीं रख सकते.	మా విమానంలో రెండు ఇంజనలు దెబబతిననాయి. మీ విమానాల వేగానని మేము అందుకోలేము.
और आप अंगरेज लोग मैथ के अंत में "स" कयों लगाते हैं?	మయాథ కి చివర ఎస అని మీ బరిటీష వాళలు ఎందుకు తగిలిసతారు?
जी, पहुँच गए हैं, सर. हम अभी तट के करीब जा रहे हैं.	అవును, మనం వచచేశాం, సర. మనం ఇపపుడు తీరం చేరుకుంటుననాం.
आने के लिए धनयवाद.	వచచినందుకు థాంకస.
जब तुम पयार में होते हो अरे, दिन कितनी जलदी बीतते हैं	మనం పరేమలో ఉననపపుడు అయయో, కాలం వేగంగా గడిచిపోతుంది
उनहें याद रखना होगा कि वे कहाँ हैं.	వీళలు ఎకకడ ఉననారో గురతుంచుకోవాలి.
मेजर इगन बलेकली के फोरट में विंग के	మేజర ఈగన మీకు వింగ కమాండ పెలెట గా
- ठीक है. ठीक है. उसे थोडी जगह दो. - देखो रात को कौन अपने लकषय पर निशाना साध सकता है!	- సరే. అతనికి కాసత దూరంగా జరగండి. - రాతరిపూట లకషయానని ఎవరు కొటటగలరో తెలిసిందిగా!
आराम से, सजजनों.	ఎట ఈజ, జెంటిలమెన.
बॉमबारडियर, पायलटों के लिए, अब पलेन तुमहारा हुआ.	బంబారడియర నుండి పెలెటల కి సందేశం. ఇది ఇక మీ విమానం.
समझ गया, ठीक है.	విననాం, పాటిసతాం.
ऑपरेटर, मेरे साथ मेजर कलेवेन और मेजर इगन मौजूद हैं.	ఆపరేటర, మేజర కలెవెన ఇంకా మేజర ఈగన నాతోనే ఉననారు.
लोगन को विंग में भेजा जा रहा है.	వింగ లో లోగన పదోననతి పొందుతుననాడు.
कुछ दिख नहीं रहा था. कुछ भी देख पाना मुशकिल था.	ఆకాశంలో ఏమీ కనిపించలేదు. ఏదెనా చూడటం కషటమెపోయింది.
रैली की जगह के लिए 106 डिगरी पर दोबारा बाएँ मुडिए.	రయాలీ పాయింట కి 106 డిగరీల వదద ఎడమ వెపు మళలాలి.
तुम युदध में सकवाडरन का नेतृतव करने वाले विमान का कमांडर कैसे बने,	యుదధంలో ఒక సకవాడరన కి సారథయం వహించే విమానానికి కమాండర గా ఉంటూ,
हे भगवान. समझ गया. नैविगेटर, इसे लॉग में डालो.	దేవుడా. విననాను. నావిగేటర, లాగ పుసతకంలో ఇది రాయి.
मैंने कहा, हमें 244 डिगरी पर मुडकर शैटलैंडस की ओर चलना चाहिए.	నేను ఏం చెపపానంటే, మనం 244 డిగరీలలో కొనసాగి షెటలాండస వెపు వెళదాం.
तुमहें ऑफिसरों की मेस का एक लैप लगाना होगा, सैनिकों की मेस के दो लैप लगाने होंगे.	మీరు ఆఫీసరస మెస లో ఒక రౌండ తిరగాలి, మగ అధికారుల మెస లో రెండు రౌండలు తిరగాలి.
यह लेना चाहोगे?	నీకు ఇది కావాలా?
- धनयवाद, करट. - अपना खयाल रखना.	- థాంకస, కరట. - ఆరోగయం జాగరతత.
यह एडमस के नाम. शमालेनबक के नाम.	ఇది ఆడమస కోసం. షమాలెనబాక కోసం.
गेल डबलू कलेवेन	గేల డబలయు కలెవెన
- कया? - आग से.	- ఏంటి? - మంటలు.
पकका काफी जोर की लगी होगी, है न?	దెబబ బాగానే తగిలినటలుంది, కదా?
नॉरडन बॉमबसाइट.	నోరడెన బాంబ సెట.
- तुमहें इस पर शक है? - साव-धान!	- అలా అనుకుంటుననావా? - అటెనషన!
तारीफें बंद करो.	నీ పరశంసలు ఆపు.
समझ गया. ठीक है.	రోజర, పాటిసతాం.
रेडमीट थरी, रेडमीट लीड के लिए.	రెడమీట 3 ఇక రెడమీట లీడ అవుతుంది.
तब हम 4, 500 फीट की ऊँचाई पर उडें और बादलों की आड में छुपें.	మనం 4500 అడుగుల ఎతతులో వెళుతూ మేఘాల మధయ కనిపించకుండా పరయాణిదదాం.
- बढिया, सर. - यह अचछी बात है.	- బాగా మెరుగయయాను, సర. - మంచిది.
नहीं. बिलकुल नहीं गा सकता, सर.	లేదు. ఒకక సవరం కూడా పాడలేను, సర.
तो, देखो, करॉज.	సరే, చూడు, కరోజ.
चलो इसे धीमा करके 130 मील परति घंटे पर लाएँ.	విమానం వేగానని గంటకి 200 కిలోమీటరలకి తగగించండి.
पहला - दूसरा - तीसरा पूछताछकरता	విచారణాధికారి నెంబర 1 - 2 - 3
बस मुझे मेरा फोरट वापस मिल जाए.	నా విమానం నాకు తిరిగొచచేవరకే.
इसलिए तुमहें खेल पसंद नहीं हैं.	అందుకే నీకు ఆటలంటే ఇషటం లేదు.
मैं वापस लडाई में शामिल होने को बेताब हूँ, सर.	యుదధంలోకి తిరిగి వెళలాలని ఆతరుతగా ఉంది, సర.
यह तीन हफतों में से भी कम समय में छह फोरट हुए.	మూడు వారాల వయవధిలో నేలకూలిన ఆరో విమానం ఇది.
ऐलिस फरॉम डैलस.	ఆలిస ఫరమ డాలస.
ईंधन की मातरा?	ఇంధనం ఎంత ఉంది?
दाएँ मुड रहे हैं, 075 डिगरी.	కుడి వెపు 075 డిగరీలలో మళలాలి.
हे भगवान, वह करीबी मामला था!	దేవుడా, తృటిలో పరమాదం తపపింది!
- पर वे मुझे पसंद करते हैं कयोंकि मैं आयरिश हूँ. - तुम आयरिश नहीं. . .	- కానీ నేను ఐరిష వాడిని కాబటటి ఇషటపడుతుననారు. - నువవు ఐరిష వాడివి కావు. . .
मैं तुमहें बता नहीं सकता कि मैं कितनी रातें कैसपर के पारलरों	ఆయన బయట బెంచీల మీద ఎనని రాతరులు నిదరపోయాడో నీకు చెపపలేను
तुमहें मुझे धनयवाद कहने की जरूरत नहीं है.	నా గురించి నువవు కితాబు ఇవవాలసిన అవసరం లేదు.
- बेबी फेस! - मुझे यहाँ से निकालो! कृपया!	- బేబీ ఫేస! - ననను ఇకకడి నుండి కాపాడు! పలీజ!
हम उनहें छोडकर नहीं जाएँगे.	మనం వాళలని వదిలి వెళలడం లేదు.
मैं तुमहें फोन करना चाहता था.	నీకు ఫోన చేయాలి అనుకుననాను.
- तुम बेहद सुंदर हो. - यह जिंजर बियर है.	- నువవు చాలా అందంగా ఉననావు. - ఇది అలలం బీర.
बात यह है कि मैं अचानक नहीं हँस सकती. कया तुम कुछ मजाकिया सुना सकते हो?	విషయం ఏమిటంటే, నేను నవవమంటే నవవలేను. ఏదెనా నవవించే విషయం చెపపగలవా?
पता है इसमें किसकी कमी है?	ఏం మిస అవుతోందో నీకు తెలుసా?
- नहीं. नहीं. दूर हटो. - नहीं, चलो भी.	- వదదు. వదదు. దూరంగా వెళలు. - లేదు, చూడు.
- हैरी. ऐतराज तो नहीं होगा अगर मैं तुमहें हैरी बुलाऊँ? - नहीं, नहीं.	- హయారీ. నినను హయారీ అని పిలిసతే ఏమీ అనుకోవు కదా? - లేదు, లేదు.
वेसट, दल के लिए! जमीन से हमला. . . दाईं तरफ, सीधे!	రకషణ నుండి సిబబందికి సందేశం! శతరువు కొదదిగా కుడి వెపు!
ऊँची जगहों में दोसत होने से मदद मिलती है. हँ, डिक?	ఉననత సథానాలలో సనేహితులు ఉండటం ఉపయోగపడుతుంది. కదా, డిక?
- सर? - तुमहारे लिए फोन है.	- సర? - మీకు ఫోన వచచింది.
यह बेहद, बेहद अचछा सवाल है.	అది చాలా, చాలా మంచి పరశన.
हाँ, हमें एक चुटकुला सुनाओ.	అవును, మాకు ఒక జోక చెపపు.
अरे, बबलस. तुम काफी बीमार दिख रहे हो.	అయయో, బబులస. నువవు ఘోరంగా కనిపిసతుననావు.
हाँ, वैसे, मैंने बबलस को यह सैंकडों बार करते देखा है.	అవును, కానీ, బబులస ఈ పనిని లకషసారలు చేయడం చూశాను.
लेमे को लगता है कि हम पूरे विंग में सबसे कम अनुशासित	లీమే ఉదదేశంలో మొతతం విభాగంలో ఏమాతరం కరమశికషణలేని
पहला इंजन शुरू कर रहा हूँ.	మొదటి ఇంజన ఆన చేసతుననాం.
हैरी करॉसबी.	హయారీ కరోసబీ.
ए, करॉसबी, मुझे कुछ सुनाई नहीं दिया.	హేయ, కరోసబీ, నాకు ఒకక ముకక అరథం కాలేదు.
शुभरातरि, सर.	గుడ నెట, సర.
तब बस फरीकवेंसी के बारे में सोचना पडता.	ఫరీకవెనసీ తపప ఇంకేం ఆలోచించనకకరలేదు.
नहीं, लगता है वह भूल गई.	లేదు, తను మరచిపోయినటలుంది.
- मैंने तुमहें हरा दिया था. - जलदी करो.	- నినను నేను ఓడించాను. - తవరగా రండి.
वे बिडिक को खतम करने की कोशिश कर रहे हैं. उनहें धूल चटा दो.	వాళలు బిడడిక ని గురి చూసి కొటటాలని చూసతుననారు. వాళల అంతు చూడండి.
- वह मुझे दो. - धनयवाद.	- అది ఇలా ఇవవు. - థాంకయూ.
मुझे वह महसूस हुआ, करट.	నాకు నొపపి కలిగింది, కరట.
अगर चौथा इंजन खराब हो गया है, तो शायद बाकी भी खराब हो रहे हैं.	నాలుగో ఇంజన చెడిపోతోందంటే, మిగతా ఇంజనలు కూడా పాడయిపోవచచు.
मैं यह कहानी बता रहा हूँ, समझे? यह मेरी कहानी है. चारों इंजन बंद हो गए थे.	నేను ఇకకడ కథ చెబుతుననాను, సరేనా? ఇది నా కథ. అది నాలుగు ఇంజనల విమానం.
धत. ठीक है. उसे बंद करो. उसे बंद करो.	చెతత. సరే. దానని ఆపేయ. దానని ఆపేయ.
- बस मुझे एक मिनट दीजिए. - ठीक है.	- నాకు ఒక నిమిషం టెమ ఇవవండి. - అలాగే.
- उनहोंने तुमहें "वन इंजन कलेवेन" बुलाया था. - ए.	- అతను నినను, "వన ఇంజన కలెవెన" అననాడు. - హేయ.
